lm_0_prob,lm_1_prob,lm_2_prob,lm_3_prob,lm_4_prob,lm_5_prob,lm_6_prob,lm_7_prob,lm_8_prob,lm_9_prob,lm_10_prob,lm_11_prob,lm_12_prob,lm_13_prob,lm_14_prob,lm_15_prob,lm_16_prob,lm_17_prob,lm_18_prob,lm_19_prob,lm_20_prob,y
0.0009061912972333,9.240128288019686e-06,1.6167720289258115e-05,5.004753080807517e-09,1.916151316301555e-15,0.0002268529122392,2.054752669662862e-09,0.0002309523773313,0.0171254308324484,2.6749894565987164e-05,0.0020393077311419,1.4083562590411173e-05,3.343034774626617e-11,0.0045550922618713,2.4565746129895937e-10,1.7891117014273278e-10,0.0552468054614393,0.919588584828071,1.4529106694892383e-05,4.204553299175632e-09,1.6373522014072876e-10,1
2.8750866676334545e-07,5.456932287699896e-07,6.189327308791556e-05,0.000519423872106,5.730380539718472e-07,0.0272686123339054,0.0324350950499287,1.1407135527764834e-05,2.937487051078802e-09,0.0292563506398891,4.027142542000745e-08,5.465992504418874e-10,4.902868127389914e-11,0.9104392879584626,2.4782341225387115e-10,8.859598485248487e-16,1.2689488340269595e-10,8.084862164686928e-09,8.625898131414442e-15,6.4711352461686975e-06,9.776621766020098e-11,1
1.4211958130126846e-19,2.7490388161239283e-17,8.269162579165622e-15,2.1687830000667083e-10,1.1737422363064706e-07,0.0554914685343459,7.107155240499007e-08,1.6233690058656414e-09,1.0289831113506389e-06,1.9502325458866886e-14,0.0016319541398849,9.10157651185071e-15,2.0612461741859063e-09,0.0003023822012457,3.251971211614672e-06,9.119703040360253e-14,2.907447022338371e-07,0.3325516568771597,0.3482780130601638,6.279075909501241e-14,0.2617397611407143,0
8.675578354379772e-07,7.240811212407156e-07,1.519574521536526e-05,0.0006988105928999,5.866467061559662e-06,0.9973551303710724,0.0004584008987224,1.0629865051753082e-10,1.0208827081745464e-10,2.2366254402114604e-05,0.0013950101549596,1.0125748394258185e-07,7.640564958426403e-09,1.1076099221428606e-05,2.3124254795203547e-06,1.671159059725181e-14,3.7441221028740675e-09,8.601321890556591e-06,2.5523867092631246e-05,1.0106688791929372e-09,3.0178252686999195e-10,1
2.5651949809936056e-69,2.266280849606328e-62,1.9492545634495223e-41,1.0612840260702463e-37,2.064191959968201e-22,5.774500530385952e-18,7.777453789128116e-10,0.2111592468560099,0.0081371693134961,1.0432540160116391e-13,4.980919164081508e-14,0.7801498537269675,0.0005537293255995,5.6283305176475205e-28,7.172390282287746e-26,2.728767298297544e-14,3.0883689418671872e-18,2.3818020111511877e-46,3.252045524234872e-40,4.688441473485892e-27,5.270600296328204e-23,0
0.245503931964337,0.0016869221492484,0.1057468915342339,8.692351188204616e-07,4.522354879603062e-09,0.4894850782009352,0.000553508415633,5.7695113716283454e-08,4.92099876450917e-07,0.0993321207745822,2.0557123110512612e-05,1.399877710628525e-06,1.971123078462288e-08,0.0027189841428752,4.855651122638387e-06,3.455050027017435e-07,1.901368066996772e-10,0.0549217319997992,2.72492623919924e-07,1.802875845268564e-07,2.177642736945096e-05,1
6.164727578543782e-05,1.4110380372510981e-15,8.344583711586998e-10,3.321157199224838e-12,1.2389906986028666e-13,3.9791578605354076e-10,7.5623998342955745e-06,0.0339876248834625,0.0234252604078052,7.09493379324368e-06,3.4618288229187092e-09,6.160207448980504e-15,5.5120228696378046e-08,0.0091580373505889,4.622773606173232e-09,4.9065184260370856e-11,9.312577204507194e-11,4.174000701732746e-07,0.0494292209579289,3.712519658595637e-06,0.8839193572882236,1
0.9999999999788214,9.695459090156985e-13,1.0724448409402684e-35,1.9951868438278383e-38,1.7560661774166422e-26,1.1127928029593059e-29,7.922462457761552e-37,2.1916755113229934e-24,1.2921991540428516e-29,2.049649393816816e-19,4.603110799878995e-25,6.888919305381455e-29,2.3374510707650763e-28,4.0413327973998925e-17,2.77257089370522e-24,2.8510721737500992e-24,1.6272810902188348e-22,5.90465502009536e-13,3.6679291675152514e-13,1.886593501751465e-11,3.8601927802905643e-13,0
0.0054822577583726,0.0001118310910245,3.511657828986421e-06,1.0828354004877817e-12,1.9858257523204728e-15,0.0035213499661356,3.019545365819342e-13,5.382610552391038e-12,1.7790830495174115e-10,0.9852391903131704,1.7328473413894347e-07,3.062375319892098e-14,9.064100314074803e-13,0.0054687102978235,1.7363124957395387e-14,9.175706430381664e-15,4.3112557303826255e-14,0.0001729754441766,4.4724277961801465e-14,9.947549296725757e-13,9.854781365059843e-15,1
2.9598759510754647e-10,1.698174856029432e-10,3.4796467730016938e-12,2.8657965082397286e-10,8.480249234639499e-09,1.0286889874936328e-09,8.854774900002208e-14,1.2354691864610632e-08,1.1352975688614931e-09,0.9994935445291544,8.151777162575051e-07,1.0356810157639362e-08,5.152323084840022e-07,0.0004702936467201,1.127783773345477e-09,1.7716868513726333e-14,2.6925166946858446e-09,3.479348205579102e-05,1.9897854920178722e-16,2.3505517318795792e-17,3.583238743129282e-14,0
1.0545196199403756e-11,4.1249148182185043e-13,2.9930480399616145e-07,2.9828040814957147e-08,2.67972090869677e-05,0.0300337074548733,2.494775645668147e-05,4.831506481719315e-07,5.121465417290956e-10,0.9659029778084712,1.2143707138586372e-06,1.1567057465702026e-09,1.7319419111311072e-14,0.0040049651985627,1.627596344558983e-09,1.4177925032566097e-13,4.574587741525284e-06,2.295877089255072e-11,2.4437482269671024e-17,6.42053654068265e-16,7.56676148267579e-14,1
1.0315964348003877e-06,4.6990579734656957e-07,9.50157910971943e-05,6.627745114078267e-06,1.077321293714388e-07,0.0002295032136435,0.99897687924816,4.002127837099622e-07,1.7272783329027352e-09,0.0003130567971252,0.0003736099743611,9.701084736820385e-13,5.009104336362708e-10,3.060227967603641e-06,1.515030590961491e-07,6.011834781835477e-15,2.5485424192967844e-10,9.367535578350344e-11,2.855818342239572e-11,5.01952086859874e-10,8.294412230897865e-08,1
0.0002714260847293,3.581946854210436e-07,1.5359654359954496e-07,9.049714477890213e-06,1.6577977674586558e-07,3.598110390868464e-05,1.046197760182418e-05,1.6225310057458191e-06,1.9277397242588322e-08,0.3362749850307637,0.0492041585106065,1.8201466467611076e-06,1.987514188964753e-07,0.580410424087595,9.89213125569422e-05,2.233119296589846e-06,1.9460280791471758e-06,0.0196258596084365,9.596709523221723e-08,6.12757196401305e-05,0.0139888434577377,0
2.742334046269096e-09,1.7184930156753717e-07,6.028309070780877e-13,1.1613298718602488e-08,4.147581766701182e-13,1.8033795112620218e-13,3.959015203657475e-09,1.916701552659796e-05,0.8110638360935577,2.1731844135127357e-08,0.0235565894133028,1.0958184734438844e-06,4.566176282097953e-05,0.0002840567722034,1.1441340193420382e-12,7.006124993079921e-10,0.1617125877356497,7.073387798676798e-11,4.2925348858900093e-19,0.0028363489362495,0.0004804437827335,0
2.060037108302221e-06,1.9330896872562558e-17,2.1229113144196562e-12,9.852789686200533e-09,8.27890811194718e-07,4.032756734858701e-08,0.0002859789521305,0.0762604476624674,0.0230483853571462,4.123685250386331e-05,6.375936284539295e-06,6.0849713989459854e-05,3.3882015497076574e-08,0.0005473221366159,2.9482533831814184e-08,5.684113474300358e-05,6.28911478160749e-11,6.111476869516116e-06,0.7510748119351955,0.148305625522266,0.0003030117819478,1
2.485246625555724e-13,1.899178261136063e-13,1.5798358697210635e-09,1.1961053456279577e-12,4.5620215888616185e-12,0.0273630394405926,8.367032555314015e-12,1.7064686462019597e-15,4.64094361109784e-10,0.972636756750996,2.016496058729635e-12,2.1575621869745182e-10,2.1252205502605068e-21,1.4502734350753284e-07,5.500521514635984e-08,5.853433365706759e-19,1.495525238173846e-09,3.3082591398590135e-12,7.496464081996424e-13,1.5643869539002916e-19,1.2445277639453424e-15,1
5.724615103480377e-06,1.7782722163491554e-07,1.1491798769658487e-10,4.9332945896595354e-08,1.5552231881198407e-11,0.0001913940038112,1.8703482810723256e-09,3.025422163221469e-09,4.4988249346351454e-15,0.0001954743368677,2.1155314773561573e-12,5.255991435675112e-16,4.461702755927775e-16,0.9945347034708796,5.339540300407052e-21,7.195866207015549e-18,3.6991523098371886e-10,0.0048281716681891,4.807471969653724e-17,3.0171235423859805e-07,0.0002439976343501,0
0.0015656296116218,0.0076847011252811,0.0096761679392934,0.0001218049474505,0.0038471681609463,0.0247210451686429,5.164881974208099e-06,2.8113575406651685e-07,2.82855885987977e-07,0.1134381741701353,8.622480418455112e-06,5.028099774620526e-06,1.1664458148739765e-05,1.840447941558999e-05,0.0006994262233649,0.8381734641973384,1.2186421806530135e-05,7.141174129003604e-11,1.6830505770033228e-10,8.755281207855658e-06,2.0281218220403305e-06,0
1.279892984756066e-13,1.3113686433705588e-42,9.65911939279478e-60,5.17135287067482e-71,1.6250270188791894e-57,2.5296680081960982e-45,1.8444375753154346e-29,4.245624612445391e-19,1.2262693334439626e-16,3.3437070357092686e-33,6.778872991110476e-16,1.5166036244614155e-14,3.611338486010824e-20,2.094404870222452e-26,1.336990009612184e-05,5.0289299876058905e-12,7.668320118306569e-11,2.415736624630319e-18,9.76222633371459e-09,0.0002560583890645,0.9997305618667568,0
4.7698883490165033e-20,9.527734370712442e-23,4.109523635323236e-17,0.0002586353829746,0.985424862969979,1.3016762411408288e-08,5.1369561369118e-18,2.879948045405883e-11,6.492729843827254e-16,2.7521914449804166e-17,0.0143164522371709,9.176075949502748e-23,1.0677988975238034e-21,3.636431267127854e-08,5.061213179109287e-27,5.445208976629689e-19,8.395321328495121e-23,1.7797090788012494e-27,9.733555406728183e-33,1.0791063326090889e-18,9.2061330681948e-20,0
1.3500621085000644e-45,9.494117445723108e-54,1.5144282374063279e-55,1.733826749677613e-61,2.176243043336361e-52,1.1691413801012337e-63,6.605679005326895e-40,6.511923863885932e-10,3.1267048428495702e-09,3.227432709667629e-51,1.7982745881166478e-17,0.7957812203812352,0.0164938280512612,3.6861268160984444e-45,4.1484191436148114e-05,0.023550379641944,0.0485996727573779,3.406051947202781e-48,1.0876937584851082e-15,0.115528615552404,4.795646443140108e-06,0
1.9551539484985652e-20,9.672587884234397e-16,1.0136616126206663e-11,3.07354826985406e-05,0.0001234118761113,0.0315674953979048,0.962513004922639,1.0726484250841284e-12,7.75011934125498e-15,0.0057448870889146,3.2457042289045213e-06,1.9401041337566142e-09,2.201905619683072e-09,3.678509684877524e-06,8.424047989875156e-16,3.248109248635172e-08,1.324294202755633e-05,1.4473646651683793e-12,4.966012158417733e-25,4.025824580212918e-17,2.6144002224460656e-07,0
0.7579660095398245,0.2226699205332555,2.062503748206574e-06,2.644174149925354e-09,1.650978053362905e-12,1.0333330164553558e-05,4.16101120314141e-10,2.389351451293551e-09,8.958001565211048e-11,0.0066210239040855,7.763655798071467e-09,3.864284728738613e-12,9.448134342304837e-14,0.0127197600051745,5.629616472578539e-08,2.0860233773110715e-14,9.780363078594527e-11,2.7709917481759674e-09,6.48561529925099e-10,1.0629389483309244e-05,1.8767224917344013e-07,1
2.6015580159674964e-05,0.0016806060454409,0.0021307248571712,5.3948954273961075e-08,5.602672678881265e-13,0.0212423220628862,1.909212230506177e-07,4.1362278498492893e-13,1.6741674216719726e-10,0.7111229503631112,0.261990308143503,2.0103811792139127e-10,2.620281721653781e-10,0.0017512751125815,3.186105868976512e-08,2.273977671577438e-06,9.392928225066556e-10,1.3723200070807608e-05,3.694094802738026e-05,2.578834853345094e-06,2.572537116836455e-09,1
1.360506517741667e-23,1.116231347714562e-16,0.0001074456011916,0.0023383836775208,4.4329201583321335e-10,7.855557396445621e-07,0.0001068019684122,1.652234215795011e-10,1.1204290238609672e-15,0.9202026807932824,1.755078255860827e-15,1.7534295179609322e-16,2.568975683307136e-14,0.0762538265989627,0.000988145735269,1.3983977541420584e-06,2.0363283760907663e-14,7.473645851712474e-15,5.310625696707093e-07,7.24677277756635e-13,5.500366873210298e-16,0
7.200744855158666e-33,1.3219205590116665e-42,1.90388810298248e-33,4.1751440092354003e-32,3.5490206098535906e-39,2.151362654205125e-12,3.239097467411666e-11,8.210649018841122e-22,1.6757368070999763e-10,0.0005063854572385,1.4862762626270208e-14,1.0042498250794465e-15,3.24204767738794e-25,4.65178335311098e-07,7.328693688002602e-09,9.31932664533813e-08,1.0107827546548898e-15,0.0002167093782855,0.6069151839193634,0.2068780411466528,0.1854831141960312,0
2.968618216662348e-17,4.743116028546175e-16,1.0075973830885651e-10,0.000180036643686,0.0747299610916721,0.0600512637887777,1.9754778196454824e-05,4.456922557534818e-06,0.0001242380441145,0.0005946901801215,0.0126549970533244,0.000450737305002,6.752574802097161e-06,6.1937418297263395e-09,4.2479443867193845e-06,0.00012466843988,0.084682592797458,3.7809468498032837e-10,4.6454691171648235e-09,0.7663587345119643,1.2856605990569777e-05,0
1.9059777757156237e-13,2.2474028925109715e-14,4.191620123799639e-12,2.7010257978818835e-10,2.1439636239165753e-08,3.93239236671194e-05,2.9168362497583256e-10,0.0001825719951872,0.4146292984637184,8.604553366859186e-13,0.5851485378980156,1.8854848108770534e-07,6.636831679557045e-14,5.448061732547649e-09,6.327687453775597e-09,4.048035755591436e-18,5.494389262538823e-18,3.624296031959157e-09,4.161402656259598e-08,5.092100074580157e-16,1.5010427567797106e-10,0
1.304466908224271e-12,1.0429589532545236e-05,2.420980128203928e-05,1.1963156729963972e-08,1.5499942397902825e-15,0.0065044609267478,0.9917125873616456,1.4518259839386252e-07,5.40238037259338e-07,6.522701737058143e-05,7.486105939660771e-05,0.000861429819525,0.0002208648942106,3.5583968990070467e-10,2.2835790938925187e-22,9.172186507875849e-08,0.0005251400674856,4.4035851967947245e-20,9.855812420547477e-37,4.308579497226262e-22,1.0593778230507525e-21,1
0.0117621647983829,2.874286489717231e-06,1.5229376056220052e-07,2.520566087533755e-10,1.0963686091691958e-12,2.0053738093937937e-06,6.940949870352647e-11,4.693940695204207e-09,8.661747440246144e-12,3.189022172723097e-06,8.93746142788297e-08,3.0636099925850783e-06,2.322244508725301e-09,4.2838545438453056e-05,1.3533151900146296e-10,4.078720487920425e-13,7.853835237989304e-11,0.9881836148845944,8.188096562599844e-12,2.093579992914001e-10,3.151141704280917e-11,1
7.578594893974843e-18,1.927394800890693e-18,6.800784273447849e-27,4.1721358681717663e-22,3.766156834625017e-23,4.652361635571007e-09,6.28366839628627e-22,3.9843595504946e-23,1.8645002424305484e-30,0.9853801109986142,7.619263281460085e-18,1.1460032499233324e-23,1.9813788064142848e-19,0.0146198542147178,8.95229005202535e-27,1.6474412634797822e-30,4.0602286128755753e-22,3.0134306066008624e-08,1.6271045852672369e-21,8.487110433679918e-19,3.6612178149990783e-16,1
1.542157233810239e-05,0.0023304580634653,3.76783091075609e-05,9.009698979965336e-18,8.768433692163547e-13,0.0668708555793549,0.0504737605714042,1.8171130640586157e-11,3.422821495256505e-07,0.7227095050034958,3.84444083453826e-10,3.431087146325385e-05,0.0001066573897912,4.0748539228973137e-10,1.107947552052444e-05,4.119142053636319e-06,3.088929267767498e-18,0.1407759257336444,0.0166298789156187,1.7960194466837858e-15,6.2796134875545075e-09,1
5.040889077450713e-79,1.4078233482011426e-37,9.066137730760193e-14,0.9999981285544692,1.0122385811372468e-06,6.8576144196217926e-40,5.711479138097049e-14,2.6788886649709434e-32,1.8532975160614567e-36,2.976478895785273e-80,3.8990956194125752e-22,3.795999268618933e-08,7.840298729352777e-07,2.0663524447581827e-85,7.656836775639026e-57,5.5436842091789015e-30,3.7216936198392515e-08,9.458401570842864e-121,1.6333661042060218e-73,1.1120473516181114e-31,2.6262261829763242e-20,0
1.1015371664225402e-22,1.4290158630573286e-28,7.635183685565013e-15,0.6907277110626668,0.3015701829421542,2.464256186676659e-06,6.983902508091645e-16,2.2105978286338942e-16,7.429271160231898e-13,5.452384586181668e-15,4.1857179790793085e-14,1.0259245299450651e-11,6.915836280377e-12,3.3643859535501255e-10,0.0076992996048459,1.4857124307549368e-08,2.978366661246057e-07,1.114552958896095e-21,6.279651135466824e-15,2.90846631073172e-08,1.273846542352282e-12,0
2.0627415131075885e-05,1.727178283985289e-07,8.97274179175269e-08,1.220110617206308e-07,1.3930728258487863e-10,4.45628439552637e-05,0.0008098869956855,5.4336819173412566e-06,1.5398182091087063e-08,0.0017374079258714,1.3430873964049544e-05,3.527184402117232e-09,4.085381263873629e-08,0.0837712696663417,2.026053706450247e-05,1.7727981253583073e-06,6.7657672093849295e-06,0.9021372633446536,3.5777466627756975e-08,0.0059920412550675,0.0054387967427522,1
3.0779904135924063e-10,8.061893684382206e-11,9.856173504914599e-14,4.787268605578017e-18,1.6915110678344353e-24,1.878152703952296e-05,8.971759442579281e-18,3.607520265523096e-22,1.6509962580025711e-16,0.999980192150134,2.4723502703629292e-16,5.210400428160832e-14,2.971629545275187e-14,1.0189614380685766e-06,4.2155495749678615e-15,1.1703857146119134e-15,1.3217252689636067e-14,6.972690066287593e-09,4.240895409190321e-16,9.881404821235356e-18,8.029627745860569e-14,1
5.241165763754605e-10,3.712401806542377e-13,2.0237514280360189e-22,8.623287129148036e-16,5.027277753579171e-16,8.299912127917313e-08,1.381286072583118e-28,1.750003233200204e-15,4.398413755241467e-12,4.923652303216988e-05,5.694731653893913e-25,2.006550727052151e-13,1.5335443267059184e-09,0.9999155239282004,4.7868901079363777e-23,5.278775322288304e-23,1.8825841083724405e-21,3.515448701173229e-05,8.7094493968037e-30,1.8692885467859977e-37,2.4099882022090813e-50,0
6.978461849144375e-10,5.198526811739157e-08,6.173113485592234e-07,2.92101454590772e-10,7.382123428356526e-07,0.0033662162712516,1.919120955202941e-11,2.378560551228349e-09,2.8781108459967373e-13,0.9963211857054838,8.062736669942158e-19,7.756235762543826e-22,1.917580776483629e-21,0.0002245561599666,3.57527123747175e-18,6.031410248827698e-15,2.789564116377251e-17,8.659027440963684e-05,3.751038960141685e-13,3.779594576497374e-12,4.0687780851910914e-08,1
0.4537584976669813,2.8616141714500457e-06,0.0001073681493295,3.77564066724142e-05,7.614434002221202e-07,0.3110546762811585,0.0066899805713547,0.0001410604667824,0.0010558295336724,0.2257511844595563,0.0001780351792759,0.0001456367856791,9.693958479627808e-05,0.0009339666998656,3.874874370156686e-06,3.217732134545837e-06,1.7529948060395906e-09,3.785700467218018e-05,4.905133701772526e-07,2.7240697506286047e-09,5.556914907488771e-10,1
7.383035225763428e-08,1.309574852332045e-09,1.5308901657437388e-06,0.0002304444149508,3.480563614269702e-05,0.16966028102837,1.4688878264388148e-26,2.4986136318844813e-24,1.275892179966366e-11,2.5344053621270576e-07,8.798609032406721e-23,2.9210609315256838e-12,5.019432925142315e-07,0.5373759799294306,3.9411250702572257e-19,3.815854645897854e-15,2.50102408292034e-11,0.2926961275364902,4.146527292114832e-22,5.860739730881704e-28,6.110026908143028e-36,0
0.0002407534229428,0.000111342870602,0.0147389525449846,3.944567038330773e-06,1.25154450311151e-12,7.883149237183425e-05,2.136825070948728e-10,5.041870326111214e-13,1.5737420959373258e-12,0.9845056431905596,4.4418497209012795e-08,4.244671650001234e-13,2.5584874116457112e-14,0.0003021558818572,7.123732576815751e-10,2.1144149293395198e-10,2.2520085020372539e-13,1.819548614196771e-05,8.62334840751856e-08,1.3261378023224734e-09,4.7423880174169115e-08,1
3.355701375164154e-47,4.2348572203475284e-18,1.0464477603203218e-24,1.5583939937769548e-39,5.573583189088254e-50,7.404840806775889e-17,1.5804996410867326e-100,5.910901669341894e-60,5.188553834808207e-40,4.97433834540862e-07,3.52191700508814e-34,4.5359295993125156e-41,1.6388293505246223e-28,9.078560784984557e-72,7.506365532329845e-14,0.9999995025245786,4.151164474029292e-11,1.5277099447403696e-117,1.6178480420916162e-78,9.236774126003603e-40,3.94904898836579e-17,0
7.038620258993542e-29,1.5790408260049642e-19,3.250899656158393e-30,2.8143038994339582e-22,6.667545878195286e-16,1.5398481916686615e-24,1.6342922923893027e-09,0.0016354997800794,0.0141548100597321,4.7891870716540525e-30,1.6194364980046034e-18,0.3413170173233715,0.0041375319266919,5.57094042103689e-36,7.710049811288141e-16,4.533314020016757e-05,0.6387098061305255,5.080082722336818e-43,5.570176452098658e-32,2.208974010544645e-15,5.10311588214829e-12,0
4.555318513357047e-05,0.0006014440625482,8.779168137339073e-15,1.0984182896737182e-15,6.6528675867732124e-21,5.859691303064756e-10,4.3420404837133215e-21,3.044242966768817e-19,5.92528244625331e-20,3.026138844131646e-11,2.790113996630901e-16,1.2447930977354445e-21,2.2435336887724703e-25,8.456158229263544e-07,2.8975336177202817e-11,9.226850209537375e-08,1.3660397622959473e-12,2.96726540438894e-15,2.38131397595753e-09,4.6520919043594464e-05,0.9993055409210504,1
1.32994383674159e-05,8.45592138614856e-08,9.18281802227693e-09,5.615582286360776e-12,2.3740743990659712e-11,1.2934865972652885e-05,1.0977395364884974e-10,2.557610439447711e-15,6.55757412686583e-10,0.1094963183423779,1.33916973710463e-05,4.9254736939174216e-09,5.825364372225522e-12,0.0157616010433383,2.0512281777278778e-10,5.6136053891542336e-11,3.271825769633748e-08,0.8746991030583942,1.9614168773986924e-08,2.7555448802115318e-08,3.171936823070556e-06,1
0.0014223720843219,6.831591184472599e-09,2.437660098293776e-13,5.171926641261387e-10,0.0037070288874477,0.9738822032059948,1.0972403310644383e-10,1.922024419940985e-13,9.504197073380144e-18,4.135541838037066e-12,2.9307263890513173e-07,4.153712930486799e-16,2.683163060103664e-12,9.720236589918866e-07,6.651822173449704e-05,3.185306635119617e-10,0.0038546505165918,1.0332419331404154e-05,6.659655858246985e-08,6.739214333579744e-09,0.0170555484482132,0
7.678345348484009e-08,4.112294125830054e-07,6.274416457154036e-08,2.437080604823192e-07,1.4863572062846529e-08,0.4576033402772461,2.555390937521941e-10,3.3979201320804886e-10,1.2436088311389804e-11,0.542395462122449,2.2172625460904725e-08,1.1162982874301329e-11,7.363658169143105e-13,3.007569303326067e-07,1.9938349121389225e-11,6.411891529052753e-10,1.5446773867024763e-10,2.0121098023273643e-08,6.369855932111133e-11,3.1757530791775576e-12,4.371885162488222e-08,1
1.2215262530655677e-25,5.145634784156119e-18,6.915822201728844e-27,1.5448305020932934e-31,1.942604593614639e-35,1.1933224536442373e-18,1.585315811763686e-23,8.005754310584238e-11,2.110630026418688e-14,1.5053418026288785e-22,1.6012016544871446e-08,7.884072088404963e-10,1.7928530025509638e-08,4.381426357793248e-22,4.766509522495173e-19,5.379237983513592e-15,2.538799461026172e-06,7.661092815601859e-22,5.504819264477344e-20,0.0124242600661539,0.9875731663253472,1
2.7599166875564177e-05,2.5359060918928197e-11,6.663462297704434e-26,2.8025994495901597e-30,1.2052574590811785e-15,2.6275073900659997e-13,1.0190025952198308e-08,1.8263455520576985e-05,6.938800807845421e-09,5.84154904915862e-10,0.2615862945158642,0.000222228965007,5.04441993387718e-05,4.5266759340695486e-06,0.0030217837592625,8.990747604280213e-05,0.0001658087622064,3.929532304954098e-07,5.317389310241683e-06,0.7303039544942038,0.0045034604485986,0
