LDA_feature,y
-0.5089366038400713,1
-0.8633891761936618,1
0.7770889312022053,1
-1.3504215382467708,1
-0.5728984605795235,0
-1.350842580131768,1
0.04984003448068391,1
-1.138909278376519,1
-0.9444972377849182,0
2.045906666382291,0
-1.2003382374741491,1
1.737285356799735,0
0.3190497208745206,1
0.8394397455416744,0
0.9977709974645289,0
0.5247302834244086,1
-0.7809731224895354,0
-1.3425666040484003,1
0.6106225201085255,0
-1.1389699805996039,1
1.0183306804084669,0
1.1546147959417632,0
-0.780972446312332,0
-0.2667813811516894,1
1.865777588354822,0
-0.5812518700309233,1
-1.1389699952997407,0
1.1921626217523615,1
2.1813549487788153,0
0.2333721014010698,0
0.18635064040778618,1
-1.1389210202654012,1
-0.2598954943926416,0
-1.3496826167364784,1
-1.085741636373083,1
-1.3507271904188765,1
1.9350271278485627,0
-1.3506418305247794,1
-1.1055492755787504,1
2.0701993882816634,0
-1.1384226596958904,1
0.37456780721646954,1
0.3790964911335997,1
2.0444641489381037,0
-0.7229733361702678,1
0.7529722056736667,0
-1.350404604123245,1
-0.041357554160432415,1
0.6225068811335219,0
-1.011232194529303,1
-1.2739980137966533,0
-0.5321165666740669,0
-0.7809576051741673,0
-0.7824071689415797,0
0.2500062118254319,0
0.5490064247563846,0
2.1376142409755436,0
-1.1389677659530388,0
2.3331952404504266,0
-1.067457886643251,1
0.09445522945585065,1
0.3874880517505718,0
1.5773096478865698,0
2.3312924750416215,0
-1.3508501550622076,1
2.328544266256309,0
2.0145662956581396,0
-0.6279815703702363,1
1.017575992856059,0
2.182653706498539,0
0.3872843275139526,0
0.5500408169546072,0
2.047227257244988,0
0.872826367115702,0
-1.2018865432831523,0
0.12833066633968493,0
-0.7514707300865777,1
-0.4398969415755711,1
-1.106654095970456,0
0.2477574687348312,0
1.004615529513349,1
1.1407883706435287,0
-1.3508177228769946,0
-1.1385541048471337,1
-0.9215868831947204,1
0.23843442651559635,1
-1.3508415196419887,1
0.39148242617710166,0
-0.10447336903311061,1
0.8898099902547102,0
-0.6385009560784034,0
-1.1389489633004528,1
1.1350706097409793,0
-1.0805453437967412,0
0.1525747700905663,1
1.0959353410778954,0
-0.5820689084505833,1
2.0443612672831706,0
-0.6730867555523266,1
1.1445395266388514,0
-1.3503828255998223,1
-1.1389699725077642,0
-0.367323209844933,1
-1.3506618894378812,1
-1.125343994458191,1
1.1467601383936472,0
-0.8398506945367548,1
0.5491359800267476,0
-1.3508206983636908,1
1.8924507084431117,0
0.978546557436396,1
-1.350161876701165,1
-0.5753741881837586,0
2.0442531936286916,0
1.1000604949493284,0
0.38760422306487613,1
0.14375638211542843,1
-1.3454309582409687,1
0.3210846921982685,0
2.172870020174009,0
-1.3420247001165397,1
0.8031457501398844,1
-0.5047162815497545,0
-0.9675893275636119,1
0.5374742128488779,0
0.0033259706520573904,1
-0.9436116817208389,0
0.48213067269848864,0
0.38836386276724455,0
1.145996799612133,1
2.159362083857288,0
-1.1389670471024573,0
2.303652518945377,0
0.1283313642071502,0
-1.1389699955862214,1
1.1461348547576578,0
-1.3506203049583425,1
-0.5796151816745844,1
-0.6143837827768946,0
-1.350796445077266,1
-0.5304280935018449,0
-1.3502490869414732,1
1.1607459938624147,0
-1.2063871853651102,0
-0.6169542294804173,1
1.401321126054248,0
1.911692933282522,0
0.43358317591781625,0
-1.1172689041631894,1
-1.3304152933195612,0
0.1283306660475142,0
-1.3498863157799215,0
-1.139871235191918,1
-0.7728441091378162,1
-1.1350788877611102,1
1.9342548219932953,0
-1.1389698738118357,0
-0.6848876514378044,0
-0.7210245310292253,0
1.098733078857571,0
-0.7810697937296911,1
0.5371115052583291,1
-1.1357673756667535,0
1.1465670557198495,1
-1.350241816908003,1
0.2565237627438189,1
-1.350007917881072,1
-0.863945224343219,1
1.0742183137560684,0
-0.5788467015474762,1
-0.7809736574371899,0
-1.3238810245343424,0
0.5768059990204621,0
1.446571528138908,0
0.38746159424856075,0
-0.41601421298725483,0
0.3810277641306679,0
0.3874813684593761,0
-1.3305660973513693,0
-1.0476276863530065,0
0.38777270437353606,0
-0.14267336503357136,0
2.182175114504583,0
-1.1389698957243235,0
-0.8888555508913055,1
0.5490994644669281,0
-1.33948992799328,0
0.7825416725070997,0
-1.138965549323564,1
1.091508898374979,1
0.5179372253126628,1
1.1094582203340742,1
-1.3493618114201589,1
-0.09322016592639042,0
-1.2664945116467163,1
1.8509579386387884,0
-1.3435739791679473,1
-1.1414330893739666,1
0.4757522331372489,0
1.0988201506169204,0
-0.7757481682420881,1
-1.0987895069771867,1
-0.7038625599458168,0
0.6975145587202282,0
-0.07996381361758813,0
-0.7814481908511768,1
0.5529383196202136,0
2.3228075255032987,0
-1.3508497278007987,1
-0.0460435963325935,1
-1.2592785297106226,0
0.9860936924145464,0
-0.5304299574406239,0
-1.3502483132936938,0
1.6547139526356205,0
-1.1387486074899433,1
-0.2932749089217296,1
0.22370285711883695,0
-1.1327706724036262,0
-1.344172549987854,1
-0.30197251954581666,0
-1.138969979813611,0
1.9918048074626316,0
-1.3213079810650126,0
-0.4213310895429729,0
-1.3149044420219953,0
0.8108741778005013,0
0.38720514105727116,0
-1.348752855885871,1
-0.7931651194951711,0
-0.45927777986483953,1
-0.7810133810081824,1
1.0987348148301335,0
0.8543167501772302,1
2.2785161818373774,0
-0.06488132699670912,1
1.1461294687980736,0
-0.5303777099016129,1
-0.5811786230843663,1
0.9686472482965571,0
-1.1389734235653983,1
