lm_0_prob,lm_1_prob,lm_2_prob,lm_3_prob,lm_4_prob,lm_5_prob,lm_6_prob,lm_7_prob,lm_8_prob,lm_9_prob,lm_10_prob,lm_11_prob,lm_12_prob,lm_13_prob,lm_14_prob,lm_15_prob,lm_16_prob,lm_17_prob,lm_18_prob,lm_19_prob,lm_20_prob
0.9999829457295935,4.1287591780742114e-27,4.827378266561881e-39,1.2895704438537747e-28,4.875010102848916e-18,7.665536093334851e-40,1.6373127069520648e-24,3.454819794573297e-22,1.532174448760054e-23,1.2117320569290142e-12,4.704061347974582e-28,1.7496529119274538e-37,3.759762570601519e-32,1.3919809242498424e-15,1.3612332581362469e-21,1.360780916912189e-22,9.830554385784093e-19,1.698560591264407e-05,1.508622584819972e-08,5.350107653073065e-08,7.59783786807089e-11
0.3287596425412497,2.6644292370978265e-16,2.4618048144843886e-28,1.271918316497487e-26,8.5319601644729e-13,7.929686776921595e-19,0.0010345798350922032,2.580778051675772e-06,1.1618117679705213e-08,2.0402527502011305e-09,0.0002941220255968566,1.664801867721312e-10,5.365414942336752e-11,2.2436376512788783e-06,0.0023049329461581193,0.0003176362368422974,4.306207808160246e-06,0.025199466188096303,0.5756380980095648,0.06615547803552081,0.0002868996790096824
0.18573239906051464,3.168331159662703e-23,7.250963846591561e-37,3.9832308015042764e-39,1.4509144662702805e-27,2.038389086445055e-23,4.4658072488293566e-17,2.127540284821095e-15,5.090921571035834e-15,2.2897095775893033e-11,1.2511715766977975e-11,5.503338202094285e-15,4.3120648730212846e-14,1.8253018831983292e-09,3.8285162092030335e-11,1.2924306912157216e-09,1.6850953738855008e-10,0.8142635996304316,3.986978806338964e-06,1.0970245014477704e-08,1.0466942922228988e-14
2.595629758503733e-13,1.8156723720637466e-08,3.515698271667461e-06,1.0358638624526054e-05,1.6996778830494168e-08,0.03684146657847567,2.011886853621908e-07,8.249060413891162e-11,1.6601984817173004e-11,0.9615965838543171,4.7164222492845036e-07,3.81246900985987e-09,2.5801730081003834e-07,0.001547021310672278,1.761124901636017e-14,2.4552504127181707e-25,3.858836104893574e-25,7.871809031717393e-08,2.6647881460195665e-10,8.392301392142536e-11,4.9375944680232455e-09
0.9086504237999475,0.012582248504125532,1.1878549418555713e-12,1.597326385123702e-15,1.415432062267443e-21,0.00012965369942454785,1.7684430317070415e-08,2.735953484346595e-12,2.1907909778506533e-13,0.000523716050826439,1.8236450270477381e-13,6.337294820206698e-18,7.873982838365642e-19,0.0780213094923888,2.007267589838981e-16,1.4978120598441355e-25,4.764014303821891e-27,9.263076251114498e-05,2.0186638666102027e-12,6.7457152832021184e-21,3.362049783310397e-25
0.7312050077572777,1.445568029250899e-14,1.0166328914148257e-25,3.875922907921398e-28,3.429999012203415e-23,4.4461807728606633e-23,1.1595869885207322e-12,5.1718860030936815e-17,6.483021572189723e-23,8.760487931859476e-06,8.593567494991319e-31,1.7770283669668608e-31,2.617286701417359e-31,0.00022817132209240867,2.3141983638732245e-26,9.8471811008295e-35,2.2574492086007503e-29,0.268558060148828,2.826961344904777e-10,1.2280172381766902e-19,3.5789908822315495e-23
0.061010755369169584,0.828344724008286,1.0545625806560052e-10,6.902082372961318e-12,9.496363052066147e-13,0.11060338688725813,7.328104207963859e-08,2.5827532649997454e-08,1.560796411877035e-09,7.105578618798305e-06,1.0230338005463544e-19,8.487150591054492e-20,6.764347338085439e-17,8.613386543728635e-09,4.194048857862376e-23,4.835899875429827e-38,4.4371813735730954e-36,7.988165693908178e-15,3.391876058786762e-05,5.9491876821964084e-15,7.374620523553306e-18
0.35527719307351563,2.9729539184602685e-12,4.189787410784137e-22,1.256327166428803e-27,6.4651016596998456e-21,3.225908949037e-10,5.741219499653885e-13,3.8054225103860104e-13,5.3100518598188705e-15,2.8498782167645215e-05,3.6983879781502694e-53,1.0058879468006613e-23,1.9055107705497952e-21,0.08932251428261184,1.3930548819654932e-32,1.866093346354687e-29,2.5167145307531695e-23,0.5553717905021068,3.033074371663648e-09,5.179287948476352e-18,5.337895647919288e-19
0.22693766705313204,0.712804073963032,6.029227842851373e-14,1.3215859424740226e-16,4.5479265500803283e-14,0.0003948044346446032,8.846345972189928e-11,0.0002187469242445849,0.0009700046639678905,0.025395279193214892,6.479107945624309e-42,8.583891620437276e-19,5.998637346577454e-09,6.598018150050698e-08,4.8758190406230385e-27,2.310899301797876e-30,5.040021934519304e-21,1.7181557636826545e-14,0.033279350995231945,9.524407458046491e-11,6.098820991774873e-10
2.633901255181807e-08,1.3287839442772916e-22,4.860625494378418e-42,1.1234216501853818e-43,1.549576982115046e-33,3.083450581987333e-26,2.532950811276037e-22,3.163838611232625e-11,2.281797603300142e-14,1.9091089914064063e-20,1.1272769340875787e-10,6.318675428996549e-15,3.760332392956007e-14,1.3187777429427538e-18,8.459966789382747e-10,0.00014686154968528267,3.644807917397579e-08,6.033285662920014e-16,1.2160877581503444e-07,0.0006829594354253105,0.9991699936285918
0.0029328640868426163,6.340464463110461e-25,3.802621155794738e-37,1.804539656375918e-41,1.915122358549278e-37,8.146291365830055e-27,2.9860748016538902e-15,4.008329638224899e-12,2.669449285079559e-12,9.125864840113523e-13,6.176489559252786e-09,4.321872969992042e-12,2.847841049875211e-13,3.746917914390911e-09,7.967200897973075e-08,7.384911494076205e-07,7.251471106865634e-09,0.0079045968362551,0.9870043179097254,0.0019019415428265826,0.00025544427411337367
0.9999999844003102,2.968893425364899e-09,4.562530614334024e-25,1.6748973146982729e-50,1.8847471545197615e-51,8.1831455572976035e-81,3.927809933341985e-32,1.8217763166308204e-36,5.447498057685522e-29,1.4896604397217573e-26,2.578744071414671e-25,1.2589963324546266e-48,3.980973172305935e-29,3.3633719796110813e-47,4.6480357572703826e-31,1.1454378625069914e-26,8.328855513060968e-18,6.725600921329337e-25,6.516387729856542e-16,1.262761998612382e-08,3.1753748191326035e-12
1.1948210743150213e-43,1.6021222113935144e-29,2.349489672385422e-35,6.0408910274153866e-30,8.77848736643729e-43,1.5605370280279214e-89,3.391131350615542e-25,4.9704457171684915e-45,3.123812065991445e-49,3.3853275748000228e-71,1.4983651260123146e-22,2.1409362767757022e-88,4.6757795496270605e-61,4.844679636023985e-16,1.0917883597357314e-14,2.42617909269364e-44,5.235251556984587e-38,0.9984560254698155,0.001543974530173274,3.218500139767407e-25,7.5861993990702684e-31
0.775569995442457,0.1782286019653738,3.6356848259950355e-16,1.4036817933991972e-12,3.3319645511464824e-25,0.04620140258413957,7.05597890891944e-33,3.0207551069507655e-35,1.7365883248074008e-36,3.348243867947495e-19,1.266817896808792e-32,1.6314936550052087e-21,1.0156052523248854e-39,6.625832170008264e-12,1.931923885533812e-43,5.108489462665162e-36,1.9347339679778238e-30,1.4346338112451218e-21,5.675992142756024e-25,1.132600658893659e-38,3.18334232977051e-23
0.8335473391205601,0.041836428112268266,3.489081201361551e-17,8.801615158463016e-13,1.6650822472006532e-25,0.12461623268478336,3.2142700856053687e-31,9.923290140565132e-36,1.368701101873423e-36,6.469237723094691e-19,1.972470882880932e-33,1.5557851901407493e-22,1.0125053342089904e-40,8.150839989912179e-11,2.370870310118858e-43,1.7066895932063267e-36,2.7290360396322483e-31,1.6526351233192954e-19,1.9484330753822979e-25,1.5640841256922492e-40,2.406131494089905e-25
0.43637048049649524,0.007123765216502754,2.9000765288697704e-18,1.3225989407170694e-12,1.534400604050996e-25,0.5565057540308747,5.577447242505063e-30,1.0168591788964203e-35,6.404495413611834e-36,3.1357342690269337e-18,2.475358793863598e-36,6.873667075093366e-25,2.0294819522156243e-42,2.5480462994209135e-10,1.618289480693112e-45,3.735080672973908e-38,2.0044911804548026e-32,6.3598316174483925e-19,1.862817871730353e-27,1.9067976227789315e-44,1.0304689747999536e-28
0.44580663552856536,0.004164163426938261,5.55649986021032e-19,8.116232499633304e-13,3.7705041735392535e-27,0.5500292007027473,7.139779622351792e-31,2.362422208907447e-36,2.153667496631461e-37,5.277550867870187e-18,1.9423949022245337e-35,1.7404953542880435e-23,3.275328501266246e-44,3.409374515063951e-10,4.533196928116574e-47,5.116807947279617e-38,2.7516388613726364e-33,2.5670166931967927e-18,1.30593257790625e-29,1.2554049400975683e-46,1.6145132817719056e-29
