lm_0_prob,lm_1_prob,lm_2_prob,lm_3_prob,lm_4_prob,lm_5_prob,lm_6_prob,lm_7_prob,lm_8_prob,lm_9_prob,lm_10_prob,lm_11_prob,lm_12_prob,lm_13_prob,lm_14_prob,lm_15_prob,lm_16_prob,lm_17_prob,lm_18_prob,lm_19_prob,lm_20_prob
0.06176128718812254,0.33571169287449704,0.00022694517901628353,9.724211470789989e-05,2.3853252289151504e-07,0.18095143150799056,0.00459148274048232,2.881904831203996e-07,2.227077102543858e-09,0.005181553701028626,0.02300913226374486,2.6130475461076508e-05,4.746979636040456e-06,0.005555185021715878,0.00011366236395499891,4.935859419677271e-06,5.269557833713171e-05,0.003056743692880077,0.007977366062959191,0.05009689895301326,0.3215803384929492
7.838785858506514e-10,5.356235128898294e-16,8.767511595961114e-15,5.086192141752194e-11,1.2943578752494118e-14,4.311779948279637e-10,0.0004936075622135979,0.9385502080042084,0.0022737929552286425,1.0424182063423511e-13,9.32969680576029e-22,0.0008644524702568046,0.03601812142034658,4.814288778710343e-17,1.502693235698724e-14,2.114246681471019e-08,0.021557254270931376,1.433178628700977e-19,3.707116038220558e-21,8.416766016246269e-09,0.0002425324915220294
4.514900061587444e-07,2.0413665225262456e-07,9.507258298781916e-13,2.6863694492016854e-15,3.517789127109769e-11,0.9963054511556805,4.056004036436322e-06,2.4258841954261983e-14,2.401465009027513e-13,0.0019993576519583786,0.0012435217217771817,1.191401761146954e-05,0.0003645847122624374,1.2287023319999052e-08,9.21345666913348e-08,3.081658823142336e-05,3.9538033041766385e-05,1.8874482588980673e-11,1.2952032685848616e-12,1.29386503901113e-16,1.0585800757837189e-11
3.2112971437410004e-12,2.0000333310952847e-17,2.1268435415588213e-21,3.1198101356803346e-16,7.717233865015865e-17,0.015429909702533622,5.538754133235386e-25,5.350087949737304e-24,1.0416530288265867e-19,0.9840744267622439,5.15995583618689e-25,5.630764431804865e-23,7.907236495587847e-24,0.0004935393583932867,3.018014447751876e-20,5.691570718783038e-14,1.44864764624503e-09,2.122724913087283e-06,1.069437595903905e-16,2.3461668277079604e-22,3.214330576038086e-21
0.9824575608545053,0.0009136747357285825,1.6356590429373657e-05,6.43200297084817e-17,1.2252500076704848e-22,1.4711611707793715e-07,4.439537451112092e-23,4.263085240205806e-20,6.20815574988942e-15,0.01661223475481821,7.12761597983937e-21,2.4263727350939903e-17,2.3780934588856595e-15,2.488076848533463e-08,5.004963795225581e-15,2.9325597220371796e-19,6.076160087862239e-16,9.698512561684466e-10,7.585867329057531e-11,2.190822395984404e-11,3.586992420985843e-16
5.36061799133489e-10,1.2900966412862861e-11,7.887662585510632e-13,0.00043844879570210477,0.004672016515175559,0.00019770012231071265,8.555479722205259e-07,0.00013715880457541667,0.0016235234424951408,0.2707753270175061,5.795366447540649e-05,0.00037086565362420343,1.3345596334729952e-06,0.0004842795784353399,0.0001560902237712324,2.8725035298038615e-05,9.706969348842657e-09,0.008686990569406293,0.0013285279715695845,0.29102472407220736,0.42001546816912094
3.0210741700875153e-09,1.8752737941330302e-13,2.6373915567840575e-18,7.519118733973215e-15,1.2985675685579653e-19,0.3011699507883833,1.479435339568161e-21,7.320389473598675e-20,9.218856740208957e-16,0.6988009197982217,5.967280779321805e-26,6.020092193688388e-24,2.829267245409443e-22,2.907104196020051e-05,7.245759333641688e-24,6.012018185398468e-18,2.187818956679752e-15,5.535016253170667e-08,3.72062428833966e-19,1.2801200759556284e-20,2.3751106062873265e-19
7.349868010246096e-06,6.864349432266523e-05,0.00044879335096507207,5.7823800468647155e-08,1.4881873004470044e-10,0.017579116216307953,1.038643532336444e-13,5.343280449070203e-13,1.0737557009536273e-11,0.9818816636254637,1.0748750762817302e-09,4.0345196007260665e-08,2.1986653714208724e-10,1.4061873864990006e-05,2.761093954446008e-09,8.166191438909123e-11,2.021907389228923e-08,4.5958608915760965e-08,2.30689972519751e-08,1.7985725177320548e-07,4.4504840421044246e-13
2.1513021890106598e-10,9.65362213018841e-15,1.4140936355251311e-15,5.329544383537683e-09,3.1022260558649035e-08,3.202104269111384e-15,0.5666330546236389,5.550181313571128e-09,4.394050705946525e-08,5.323335692793587e-18,0.0004955505716323748,0.000842362965782935,7.604122063118196e-07,6.325045380980751e-15,1.569085195936361e-07,2.036509367810695e-08,4.7083546442823777e-08,1.7894395499261125e-14,2.480754416049683e-07,0.12184265053168492,0.3101850624047914
0.013982254676845234,0.6480571756729528,0.019467148229440612,0.003606077184957882,3.83273750497003e-05,0.2664925458934522,0.0011041902282597387,9.962162493176913e-10,5.054641943249543e-08,0.001012900647340075,0.0005274351228438706,2.0714216818159084e-05,1.8538736116636477e-07,0.040151774194165706,2.4023243794921637e-06,1.0020688305360603e-08,1.3613336183302757e-06,0.005297774134649491,0.0002376406336465938,3.11807832693245e-08,1.1119094234032833e-13
3.198954847011388e-06,2.527392652531053e-08,2.1160901357973194e-10,6.543742132785899e-14,2.764790163865338e-13,1.4504523670170808e-07,1.886784828140222e-08,1.0815774661875305e-06,2.564416988968041e-05,1.1742564939386756e-08,3.846675103703298e-05,2.2904870680525276e-08,4.4016982915282524e-11,1.4649259799480055e-05,0.9998316797762049,1.9417785200943345e-05,1.3269414904794715e-09,4.877722926166525e-06,9.167756600990417e-06,5.1590555520860153e-05,2.731503693615623e-10
2.4348158703714175e-07,0.04934503944537599,0.0021018410052648503,1.8135517314349394e-08,0.1661568409908008,3.3576270369949913e-10,2.9575775066238765e-19,9.219279254339376e-30,6.226999738605431e-34,0.000553078134633418,2.3081319517212313e-08,6.540334479266491e-20,1.4840337518940719e-21,1.8158391969071324e-06,0.0004001227877981211,2.5783611408260767e-15,4.16531785687491e-16,0.0005991951690798112,0.7807596770226876,8.12009353819452e-05,9.036355909521532e-07
0.09555403629633888,0.0020172304642606,2.3489732768173986e-06,1.3968403942958835e-18,1.137956327897309e-13,0.46479027811146106,6.559302485337528e-05,5.205270156930536e-09,2.5320600587241467e-11,2.9353177861659318e-05,0.43678793657340487,1.467934390162656e-06,0.0007276650341271813,6.213558766854435e-17,1.4072328230865635e-08,9.773145512090333e-10,2.3589266706151786e-05,7.534371754900539e-19,1.2016146496338302e-11,2.0212747432878298e-07,2.787234812574869e-07
0.017041104076219893,0.05058149240655051,0.0005934439103687154,8.197620206646992e-13,5.6434719242272236e-14,4.756559940867732e-07,8.084988198626238e-13,6.494506596534431e-13,1.6838127014411277e-13,0.9317538185300623,5.666968813536175e-12,1.7626233050883296e-15,1.5363537766694473e-10,2.410507893640561e-05,3.737379117178752e-06,1.2054747801201154e-08,1.0346847535526882e-07,1.6437256242733204e-06,2.874401194418158e-13,1.3540871895756362e-12,6.355045518360374e-08
0.08587245252402997,0.1720257850442669,0.0001408947019921892,2.4833271994518724e-09,5.128668729907012e-14,0.10384183782154281,5.178583881452258e-10,1.0503940350574033e-13,1.1231053494672926e-13,0.6377419162258781,3.3490234958371933e-08,1.1810852009211836e-12,1.824411667772609e-14,0.00037598849354365577,9.885640589198344e-13,3.1579629130910117e-07,1.1688503071490282e-07,6.546486280083207e-07,1.6720413973115693e-17,1.2570886095103e-09,1.0783048253442895e-10
9.4243543627185e-09,4.8484164931521295e-15,1.403919684541334e-17,4.3846346156082235e-21,1.4103198581457736e-19,4.308137000641731e-13,1.0163868580714929e-06,2.9623619218183987e-10,6.49449120972367e-12,6.228537655413512e-07,1.4156425016680736e-13,2.5206674319724977e-16,1.2737421674085504e-15,1.4120334383174434e-07,8.136642093422831e-08,1.7699765016611957e-14,3.427528265778073e-18,6.939608022723966e-06,0.9999872051383771,3.983712520938948e-06,3.009329312581812e-12
2.0819039853672532e-05,2.7670838137206817e-07,4.818862823104214e-10,2.213981423590353e-11,9.757365570985029e-15,2.2125809839571626e-05,4.5539073390084317e-17,1.3043897284801384e-14,3.945549078352417e-17,1.2045193851012063e-07,3.6611651596416765e-13,1.252959092824519e-18,1.1227512728777816e-22,2.7560252376850155e-09,1.0578865125475219e-08,4.685835800710879e-06,5.022992286662341e-10,4.3553611254874527e-11,3.885448797547863e-12,0.03642867858321333,0.9635232791819291
0.9598379426902489,6.899775340784888e-11,4.507119887712929e-22,3.107137872011523e-26,5.65429205141624e-31,6.646084776584586e-24,8.387048189871761e-46,2.6614159744635914e-12,5.172255083018031e-14,2.984843513923319e-16,1.1912082134401368e-13,3.1524616334326287e-12,5.567589443545697e-20,4.9209276420100916e-05,1.3484742466501751e-08,5.156679468359325e-21,5.460167130850179e-28,0.04011283376869685,1.184875026707182e-10,4.833893960392147e-10,1.0303205129094656e-10
2.300075583383927e-09,3.490511299155229e-08,1.5929602528607075e-09,1.1646291615518292e-07,2.6091959426138078e-09,4.302774874367923e-07,7.780624717335827e-07,0.00017873785020182747,0.009774610712038476,3.658963114620735e-11,4.7634958155870285e-06,0.038620438604230256,0.00042615227561759603,9.153284208196786e-14,1.4594536610176095e-09,1.3866888729633628e-05,0.9509800624144656,1.7551113806948985e-13,1.0784140218493264e-17,2.91689824385548e-11,2.3201716180716268e-11
0.9999898865450408,1.0088985603181393e-05,1.199369451411867e-12,1.832818183075086e-16,2.711269679865724e-23,2.020275623281121e-08,1.405539337934993e-14,4.208400105252265e-10,1.959374803743691e-13,1.677697879474437e-09,1.7443261553435253e-11,1.4130817710125639e-09,3.3008626905234635e-11,5.29462214527882e-10,8.288449980701627e-24,2.388964554714286e-16,5.01103636993842e-13,1.731551497460844e-10,3.3044882714085724e-28,2.9934091380974812e-27,4.673017412450247e-22
0.20642334921861305,0.0012099912071626155,1.2760445467301385e-07,2.441201379409305e-11,4.991246945095288e-10,0.5962164528543182,5.135936829834076e-09,3.2741910496103226e-11,8.786241438092709e-09,0.16093288410137568,1.8535644003429194e-10,1.4734312692502123e-12,3.8172354913215514e-17,0.03419486692058768,0.00046111622278511075,9.780584571715263e-07,1.2250960842510237e-07,0.00030979571586003404,4.2648418616660173e-07,8.005681749990202e-07,0.0002490738691295369
2.111761200636012e-08,2.9279759837506725e-10,1.015704831991042e-12,3.939025808690988e-16,5.905230610548099e-22,1.598259465266288e-05,1.70265167679209e-17,3.284374752536073e-18,8.059089794174746e-19,0.9999597378740329,9.841703599914352e-17,1.6617005167182511e-16,3.9717110766336836e-16,2.13252761862652e-05,4.638584259036783e-19,1.1941402987628508e-16,1.896391471174861e-14,2.93280398689422e-06,3.517970127394742e-16,9.228403017284987e-14,3.960300599634264e-11
0.0008276030564994193,0.0003186919868371557,0.0015646120248284032,0.00033129753658153917,3.9920499492327e-05,0.8068635386383795,0.003963698517351301,0.0019151265726320475,0.00026972957065372427,0.00018097739612394931,2.325804452998781e-06,3.4134860887886375e-13,2.719111165001343e-05,0.000309186095905905,0.11463948720704042,5.453735847253281e-11,3.210731269969403e-10,2.1206149668406134e-05,0.00016542460232363347,0.06855998285354563,8.194144151613893e-14
5.595555470546471e-15,4.02571036945972e-21,4.124857343015531e-31,2.5487767580560764e-34,1.8181486566344846e-37,6.374171966576416e-28,3.876546700261433e-40,4.611198915316619e-20,7.458932321499923e-23,8.920054495234025e-16,2.056153325250123e-20,5.742767947734939e-20,1.2422095253023675e-25,0.9949940066872706,3.6270452142894366e-14,4.164977843090188e-24,4.375097279242531e-32,0.0050059933126861324,1.4164353637793265e-16,4.09644995385556e-16,7.880936841874004e-20
5.29975077891337e-07,1.8150831034447497e-10,3.8124716929304003e-13,2.6103887478415503e-17,4.800970252499065e-22,6.027378370044e-07,1.4204208434931441e-14,4.012602455164205e-14,1.1829557256495598e-13,0.9999949483845403,8.367683464056416e-17,2.551451469393969e-16,1.9548259154498623e-12,3.805571044503709e-06,2.9688795215191883e-16,3.4111025328677554e-17,2.7501936638188325e-14,1.1311097208865419e-07,1.4250919299413656e-13,3.4642403002636315e-11,1.6981091452335065e-12
0.0047329523745933445,4.79637264828853e-09,3.682379578209312e-09,2.242124130052434e-09,1.2140170873259942e-11,0.9163239594135417,2.1262127101337476e-22,3.2209397089829674e-24,2.5294072596911216e-13,0.07890727539202722,1.3137864613453032e-17,3.933666654912762e-20,4.716082100179669e-11,3.40131308297731e-05,6.951246802973368e-12,5.320529470593337e-19,2.5398673386960585e-19,1.764250265711741e-06,2.236125629348793e-08,2.2126261997871462e-09,7.747794447380042e-11
2.2375978790097184e-18,8.327862882552871e-20,1.274205062817725e-15,1.6869709378224534e-10,4.4476252051134646e-06,1.1249464226668853e-29,0.0006542028567284288,0.002255517379349774,0.5336236857146995,2.488844726512812e-27,0.4282554253855538,0.014588110437068029,9.773162563811432e-05,1.2197212138602407e-17,4.809213043613259e-09,0.020223918997804992,0.00024374789524029468,1.5903268168304497e-18,2.4108144707888414e-11,4.878887343717756e-06,4.832819334875576e-05
0.3559862431703327,0.582909746726612,0.015545774935551187,5.777606335783443e-06,1.2871223248358237e-05,0.00028596541811843777,0.00021870262204629415,1.3495279185148827e-07,2.3943747686643574e-08,0.004294777459721101,0.02364670757830114,0.00024743354584671107,0.010865521116875667,0.0005811747225206432,3.0678138290317294e-05,9.63882142770272e-07,4.773266125596074e-07,0.004403866428115335,0.0002897675217885661,0.00012820794878106917,0.0005451837322195138
0.001242344646194244,0.0009951921900950892,6.143249015734016e-07,2.1053107766992748e-13,4.042410348582771e-16,4.098892773042974e-09,6.617549056573718e-09,7.847202486243816e-07,2.987919931927582e-09,0.0014248043894158134,2.3836865130798222e-07,3.5648118189531486e-15,4.3313686062656614e-10,0.5390622822303127,0.00033021333721542897,3.826700325678033e-09,1.1560127430687934e-09,0.456885829517178,3.3215035797386654e-05,2.446210154706126e-05,1.801641902474939e-11
1.230040050938749e-08,6.986391787057166e-11,8.483926060420526e-19,9.495566415759366e-35,8.105063505233903e-41,4.7080447372723854e-15,5.81282612409183e-30,2.8713522981536707e-31,2.1006743246183667e-29,0.0008093601561006306,4.0842587677020815e-18,4.446237727082159e-13,1.3940564356238566e-19,0.7783223286430886,1.4109722899362186e-19,7.115842489898803e-22,1.9027355063500285e-19,0.22086829551272727,2.4828109762889487e-09,5.103526516259753e-10,3.24206201370628e-10
1.751376160438033e-21,0.0019229248877758523,0.011215537465810077,4.3016169130792235e-15,3.9910345414487156e-16,8.623836707319146e-06,1.8618286567990748e-17,6.922098777497843e-22,2.4173821448571928e-21,2.2424218615048301e-13,3.095868638543144e-18,6.816250187899876e-20,4.75627020282677e-18,0.394211288212831,1.7919146733929207e-25,3.1338576113595037e-29,3.461517160601556e-21,0.5926416255903143,2.6169901911184633e-19,5.291757599153274e-22,6.3324611874196336e-12
5.0567405846656375e-06,0.004266633916504263,2.008322970183697e-14,3.158269289325772e-14,1.050488021497385e-28,3.7568366292704923e-06,2.6027501818150064e-28,3.7007049610725653e-32,9.870143394781256e-34,0.9062052581616368,3.14690619501859e-22,3.5937808761586296e-26,2.7354357048277677e-24,0.0891023880479233,0.00025461978642739454,1.8551754157925733e-17,6.354244081049575e-24,0.00016227113723416608,1.7394168680981276e-09,1.3633591810030287e-08,1.259954002471385e-18
0.09584402203349049,0.02693398672812183,2.8203572389941116e-06,2.5959415906159606e-05,1.1980064782546323e-06,0.012082506849394024,4.76830902308532e-11,2.0339493318519036e-08,3.4338692637293e-07,0.860395820254111,1.0678896484553571e-10,9.003978572791062e-12,2.1067455442301683e-13,0.00044890160589463224,0.00424219813789941,3.8409891529120927e-10,1.0173330950224008e-10,2.2337034631048757e-06,5.7623718719050044e-08,1.9927212215081246e-05,3.696129861516525e-09
3.7230702230260202e-19,3.064214712171417e-24,7.551960840792514e-27,7.633353913733967e-28,5.4458368923995434e-30,6.243495082390109e-05,8.910225121423754e-27,2.3629751871149787e-29,1.431846555439797e-28,0.9729628400307335,2.3159767248885226e-23,3.829238879493227e-24,1.111757051542174e-28,0.026959569293594037,8.094003065405232e-28,4.424617775663685e-26,1.8926065480717735e-22,1.5155724848553812e-05,4.004845157939259e-22,1.419008572306379e-20,7.457082384295611e-17
7.722638223745954e-06,3.5710484394423207e-09,1.6414693332604505e-10,4.185658973749118e-11,9.54896008809159e-11,5.012634286092833e-07,2.858410279734058e-13,5.467623078719668e-13,2.055386476223243e-12,0.6872358108568523,1.0611708395263674e-19,2.5011390005502056e-16,4.0365021613243076e-10,0.31145740161473734,3.0663437147584046e-18,1.43582367518018e-19,5.810777680497559e-15,0.001298559342367465,5.302664256340884e-12,2.1344336236066172e-15,2.2180421277960493e-17
0.0007829445325423706,3.2885854626463105e-05,1.928783890247572e-09,1.3873628480037284e-11,5.412853265638791e-14,0.1342891811537679,7.105579604021219e-22,2.191919986839824e-25,4.705717450878623e-27,0.8648387814492449,7.35208789896441e-22,4.358277111704943e-25,2.1128828189831956e-25,5.4045894917603484e-05,1.6876703835969224e-23,6.005886422729545e-28,7.465943716250622e-33,2.1591721891538693e-06,4.1448815994400403e-22,8.211311049686656e-29,9.10998830916625e-25
6.918710962146274e-10,3.019821547684505e-05,0.11688730656141072,5.222739864756857e-06,0.00024416105080946493,4.379388594317843e-17,7.797678673910019e-19,3.5178234265494625e-23,5.739905144947787e-21,0.0002934272299497754,7.74429839507002e-26,1.9285320072414457e-17,4.362959596051226e-19,0.0008659569887320558,1.7921826622309454e-18,1.4460647661344825e-19,6.15706999916491e-15,0.8812379480499644,0.0004357346011124283,4.387073900665078e-08,6.316593211791626e-14
0.10543464151547863,4.1948279020421704e-10,1.3107483723993738e-17,3.414780310787401e-21,7.891453111521037e-23,7.253513622970358e-06,7.481842212723302e-06,6.071779781770008e-09,1.7642819682870004e-08,0.0005209937529221713,3.5471918346902337e-11,2.4516557652975203e-10,3.4398800583458937e-09,0.03894082677271096,9.467863790276551e-06,1.069788328583424e-11,6.183233769387432e-12,0.01608985946213526,0.8389829529578717,6.493846813618355e-06,6.009605798185093e-10
9.953522836947394e-23,1.7086233993934196e-33,3.564141874103043e-45,1.573419110077512e-45,8.65616816193337e-45,1.0663775957715077e-40,2.4463051466178067e-54,3.423322452940075e-24,1.2806949995428438e-27,2.356014609767037e-26,3.4296819400056095e-26,6.634712985443987e-25,6.212974880528003e-36,0.749998165082609,1.3356896364206697e-16,4.54730378968874e-35,3.216709614750298e-48,0.2500018349173909,2.05359250314762e-20,9.659933979905767e-21,1.5431045911427342e-26
2.7650440733007494e-05,0.06399701860902973,0.027696253205894562,0.2515463268671849,0.10051399056959241,0.5544153720141468,0.0008911267658927391,3.024169067620285e-11,1.3947313905112842e-10,1.4498250980159884e-06,0.00033336749711134086,1.949142913071859e-06,0.000575494825118847,6.290944859039896e-11,2.29403583509352e-29,7.15074280702282e-22,1.1319495377775756e-18,2.150248873716367e-13,1.2511152216525114e-14,7.699829058743536e-17,4.43263329258177e-12
0.0008860104976821568,0.0001728474357293679,6.198493024898032e-10,6.555971293412006e-21,4.76351812934901e-23,0.9988819153100352,8.077808778341001e-11,5.4674167458002244e-14,5.758559696873397e-16,1.5464420957427573e-05,4.281798528830991e-05,6.624576328811856e-10,9.185451946000527e-07,4.083660310516698e-15,1.176621291285338e-10,8.267676228971274e-12,3.790468823987501e-09,3.372634857881117e-19,2.7200546979209064e-13,3.184653648191347e-09,1.7340644169456034e-08
7.065515241256617e-09,2.2564419559417524e-06,5.889091542287582e-09,1.1949033559611183e-06,2.7255106519401303e-10,0.02325946218530851,4.2573374479109906e-14,5.054642284036396e-14,6.68003431640774e-12,7.514112358139643e-06,5.096128110184028e-13,1.5694860771378326e-17,2.5815163856533e-13,0.8281221004872318,3.1799642810473594e-08,3.174467883949896e-10,8.548399631572405e-09,0.14858494325755442,1.7977914150175273e-05,1.9681258743347684e-09,4.494829770912994e-06
0.0038391770528223334,0.00014893978206959198,3.96625669954945e-09,2.0156586466387287e-24,1.3163896015446087e-19,0.9855453442809816,1.719753201187857e-08,1.7706797877958026e-13,5.107775982953758e-15,3.535086234184564e-07,0.010401270751947089,7.565631484102931e-08,5.691376289868535e-05,1.4770070944227434e-16,8.950370241114577e-09,2.1134782110014098e-09,5.987988903646807e-06,3.4174359848582946e-18,3.4343285236076575e-11,3.4709246508502486e-07,1.5578608105509357e-06
3.421666852750069e-16,1.9742338747746406e-07,0.987097658782043,2.4587493740922124e-07,1.6962304685907104e-05,0.00011234553636204217,2.7434737871258552e-14,1.7862521882281912e-19,9.731734725456048e-19,4.06221309907841e-12,5.879749902433666e-16,6.6536866496905114e-12,6.538538817482809e-11,2.339488761580733e-05,3.4121385716116433e-08,4.504751887313081e-13,2.8505017497396104e-10,0.01274655881083061,8.708036371042221e-09,1.4186401217273244e-08,2.5790026839317704e-06
