lm_0_prob,lm_1_prob,lm_2_prob,lm_3_prob,lm_4_prob,lm_5_prob,lm_6_prob,lm_7_prob,lm_8_prob,lm_9_prob,lm_10_prob,lm_11_prob,lm_12_prob,lm_13_prob,lm_14_prob,lm_15_prob,lm_16_prob,lm_17_prob,lm_18_prob,lm_19_prob,lm_20_prob,y
0.0004929547078142,0.0011770160982497,0.0003351641014883,5.372906542239451e-07,6.472872093302528e-11,0.0140362889935543,2.3006656971026303e-09,6.354370480055283e-09,3.285929206473487e-09,0.0106777260084577,5.416992157158847e-06,4.5153720774973597e-08,6.212993495372537e-06,0.9140277791644826,5.214808794291037e-07,9.7860948164792e-07,1.352968871139618e-05,0.0592253799468367,1.7242695224400293e-08,4.554838552741948e-08,3.739732408942604e-07,1
0.0139822546768452,0.6480571756729528,0.0194671482294406,0.0036060771849578,3.83273750497003e-05,0.2664925458934522,0.0011041902282597,9.962162493176911e-10,5.054641943249543e-08,0.00101290064734,0.0005274351228438,2.0714216818159084e-05,1.8538736116636482e-07,0.0401517741941657,2.402324379492164e-06,1.0020688305360604e-08,1.3613336183302757e-06,0.0052977741346494,0.0002376406336465,3.11807832693245e-08,1.1119094234032833e-13,1
9.064853098086134e-13,3.4005507265784895e-13,4.71566784548479e-13,0.0020483904098719,3.501744364180947e-05,0.8191864858370358,2.551880906272607e-07,4.9503199828649894e-11,5.122214009768977e-07,2.7658772956283118e-08,5.032784856837991e-07,5.95842858649629e-10,0.0002038912915061,0.0900371606134406,5.741030414883452e-05,4.3450083024912126e-11,1.4836462882512724e-11,0.0884246858259241,6.748198028241179e-10,5.538466437450094e-10,5.657993663649487e-06,0
2.329618736944115e-07,2.1242732746963037e-10,9.943720248572485e-07,0.0165284130137788,1.8867540540153697e-07,0.9814878202801048,7.064362489876616e-09,1.901413873444797e-13,1.6902589020382347e-13,3.1688222498278827e-05,0.000248623876983,3.7334040609433055e-10,1.0443983826001732e-09,0.0002953310305019,2.4727824364819085e-06,5.527329150290807e-14,1.5050043504471894e-13,0.0014037850615112,8.769299132219295e-09,4.3192826589924245e-07,3.3022283026358117e-10,1
1.0398757154966958e-56,8.715983164689856e-68,9.219457172251503e-48,2.5729140310020377e-45,2.6757079074468174e-17,1.501017338769901e-41,2.1635699869058377e-07,0.9981806539142044,0.0017817851392342,1.348839073845838e-08,2.9685443180560267e-10,3.7316664386828606e-05,1.3586391801034484e-08,1.5171863242023914e-32,2.0304970725450897e-25,4.0018373604983783e-13,5.531386493214442e-10,2.18613170803396e-38,6.926859489279901e-46,1.1585153930099612e-32,3.969142113109846e-31,0
0.0384151036760317,0.8801597362980204,0.0046432541861454,3.4417879055393495e-08,4.924763136547347e-10,0.0760345351319566,1.8477780769857528e-06,8.8683054651512e-08,7.409099407172857e-09,0.0006730742503098,2.720699667143892e-06,2.54748562668989e-08,3.336095102953201e-08,5.92680641257922e-05,1.1743070522424812e-07,4.498225053290112e-09,2.240967176297926e-10,9.449196714976557e-06,5.9314161750328916e-08,5.1105738294087567e-08,5.883077071945346e-07,1
3.2427039259235667e-06,7.290961738308633e-09,6.0436206391701386e-05,9.517871704930953e-06,6.660598873467566e-07,7.890493229299344e-05,2.7753525643868397e-11,0.0045764330794636,0.0598923558132772,0.0004618122614358,8.502953419676365e-09,1.0613180498870491e-10,0.8331754872418309,0.0011387969624404,0.0029089528378457,8.70586745831096e-12,1.5044725717561263e-09,0.0006386597917343,3.492630278483192e-05,0.0060878573477874,0.0909319331462177,1
0.9999829457295936,4.1287591780742114e-27,4.8273782665618805e-39,1.2895704438537747e-28,4.8750101028489165e-18,7.665536093334851e-40,1.6373127069520648e-24,3.4548197945732973e-22,1.532174448760054e-23,1.2117320569290142e-12,4.7040613479745815e-28,1.7496529119274538e-37,3.7597625706015187e-32,1.3919809242498424e-15,1.3612332581362469e-21,1.360780916912189e-22,9.830554385784093e-19,1.698560591264407e-05,1.508622584819972e-08,5.3501076530730656e-08,7.59783786807089e-11,0
7.838550675755707e-06,1.597570064413833e-06,9.590081347899417e-09,5.351483453072096e-13,3.387854944798999e-14,0.0001865763467471,4.966183444919992e-13,1.5645342317807892e-14,2.405290315203532e-13,0.9940916201693476,8.158184596066581e-13,7.982278078644984e-14,2.564518538475003e-09,0.0057052106138466,3.0485627436769384e-14,6.285086319886484e-15,8.690585170732938e-15,7.144592055831817e-06,1.380213456060298e-15,6.511160774269744e-14,3.333859277079527e-13,1
1.697495446164644e-09,7.256169409106946e-12,1.1366271898761362e-11,5.694820132870031e-13,1.858356802852836e-10,1.4788181878611648e-07,2.855622661979642e-16,5.831657294891889e-18,2.827468159596037e-15,0.0042007214395611,6.432540718274902e-11,5.165023102275837e-11,3.094114559738864e-11,0.9957988523365664,9.153636494274615e-10,5.940683008397169e-15,5.304434913371995e-16,2.753765902329779e-07,6.505300804428183e-13,1.644203522270485e-19,8.604679039064125e-22,0
9.297348028125544e-11,2.7971407332923717e-11,1.1255630492580764e-08,7.880837361911707e-09,1.0267661711735004e-08,0.999969037422991,8.892008623444417e-14,3.0138677754610837e-16,4.739998830607048e-15,9.907830384884517e-07,8.747725329034222e-08,2.703504620062288e-09,4.957884437697859e-13,5.201210867888337e-06,2.210344814750516e-05,1.3205900009033176e-14,2.7104962100624174e-14,3.0960284064113226e-07,4.3191237400799934e-13,3.041163097246481e-12,2.237822179251276e-06,1
8.938804622334262e-09,9.136727348485465e-09,1.8523543543882376e-06,2.318579393125705e-07,5.412328510948229e-08,3.5826796319156414e-11,0.6343440802939678,2.9122200280968407e-09,4.8530673968200797e-08,2.845243143236855e-07,0.365570277977249,5.3153572640371486e-11,2.471117862100294e-07,1.3961328990640088e-05,5.053896260750386e-05,7.472965370011267e-14,3.26073223477136e-13,1.83977127161889e-05,4.144724084387582e-09,2.4752461501336853e-13,1.0705900947051683e-14,1
3.4960505172368134e-05,0.0001276193743149,1.0132558657080429e-06,2.927069745262873e-11,3.632697809250282e-13,2.3985122792066787e-08,3.1239577975744945e-05,4.3126385648985225e-12,2.715536855630864e-12,3.1467591402367984e-05,0.0728346716446413,0.073584065397774,1.0365631073733084e-09,0.0057624581691682,1.6481494879187526e-05,8.388403475874071e-08,2.1487648088326101e-07,0.8149738291689904,3.1411419819238737e-07,0.0029226990167307,0.0296788568700231,0
1.1596849224767796e-09,2.6976347753129877e-12,1.9589151757193247e-10,1.1102809077962504e-05,3.503117816456288e-11,9.62580821298136e-06,2.273257050156813e-07,0.0001376072890126,0.0117218380161511,7.00345366976519e-08,3.777378988379339e-08,0.0107505534980399,0.0005471011457513,0.0020639518836775,7.029631763145436e-10,8.903941843552479e-06,0.9740865166069592,0.0006624616167742,1.0417339826213315e-11,3.52379137489977e-13,1.43429631807956e-10,0
5.36061799133489e-10,1.290096641286286e-11,7.887662585510632e-13,0.0004384487957021,0.0046720165151755,0.0001977001223107,8.555479722205259e-07,0.0001371588045754,0.0016235234424951,0.2707753270175061,5.795366447540649e-05,0.0003708656536242,1.3345596334729952e-06,0.0004842795784353,0.0001560902237712,2.872503529803861e-05,9.706969348842657e-09,0.0086869905694062,0.0013285279715695,0.2910247240722073,0.4200154681691209,1
3.413526455432012e-07,9.101793878389648e-07,9.31071824730627e-06,1.1681192816395884e-10,6.2044458771352936e-12,0.0244981615776437,3.924414498576203e-15,2.221141551707569e-18,8.77147147263855e-18,1.7900802009722951e-06,7.0263795748727045e-09,3.2584805604488316e-10,1.0091259276770102e-14,3.6400366052094603e-07,0.9754888101832896,5.34823985257244e-11,1.1207719516239024e-11,2.46658387048405e-08,2.0586501636907814e-10,3.696856359412771e-10,2.79123586967475e-07,1
0.8362726395273885,0.002668509675561,3.6915345066704416e-06,3.062843336851269e-08,0.000488401669136,0.00853840845362,4.603750415912873e-07,7.313796943233394e-14,1.0064026110944452e-12,0.011965790792285,3.8430514882063475e-09,1.5570475875818893e-07,4.681662478028168e-11,0.1398835670298807,5.3859119168326696e-14,4.614892623699935e-11,3.9927092492062695e-11,0.0001783348637957,2.0903915368467624e-09,1.719080370482918e-09,1.9590431513603044e-09,0
0.7259738158913933,0.0012851229270406,0.0017533200144253,3.8082638441746554e-06,2.521092747267483e-06,0.0396618731617164,7.349344691345512e-11,6.997597402917663e-08,1.8734844777637868e-06,0.0005958932617385,0.0334757201598155,2.89250555384696e-06,1.1012030325039157e-08,4.535919852624583e-09,0.0066305294956982,0.0871044727569938,1.0331017697808346e-06,1.8164487080458237e-12,9.190969397191711e-09,0.0001606303968777,0.1033463986957038,0
3.170275481437964e-17,2.8365024716815365e-35,1.5746156008406106e-56,6.395253890672362e-68,5.989306280425257e-52,9.384529953674139e-41,1.1705569108061595e-35,4.462583333334428e-15,1.9198966736370107e-12,4.306050290842728e-26,1.3469231132133716e-12,2.369242559926028e-19,9.752329658505018e-16,2.5175377927392495e-20,9.746363776083278e-06,1.853773469246711e-05,5.205809754678807e-08,3.100344838771422e-16,0.0002840445161659,0.0751611333009207,0.9245264860230744,0
3.480214927718139e-11,1.3189552677908212e-11,6.908217748840455e-09,0.0114250636306903,0.9885727222080428,2.0826231405025877e-06,1.4412290831349215e-09,1.228657175922301e-07,1.6224924414055508e-10,5.0967359041890816e-14,8.294235383394966e-11,3.371941492446028e-13,8.975667725694429e-17,2.911431169912321e-17,2.3585459416758906e-17,6.983214483209432e-12,6.054482684509078e-15,1.3668180381988092e-21,2.5701077741820315e-26,6.961832708182649e-16,2.2400776666424985e-11,0
1.016048897138259e-45,1.0076458796485825e-51,5.568060951217653e-53,3.183447077498172e-53,6.004643821747518e-42,1.1624777713955192e-56,2.133506913071403e-49,1.4973488991158002e-05,0.0004762656887363,5.599644359533946e-48,1.3382306965321712e-26,0.979150973157831,0.003838458553702,2.2640920464049404e-49,7.248420898041084e-11,0.0002442887166655,0.0018760237812238,9.777308495896932e-49,3.8505810950634396e-12,4.050662459036704e-05,0.0143585099119246,0
7.244960969829152e-23,1.4688535345947937e-20,1.0541043565720273e-12,2.60417675606276e-06,0.0001049040192425,1.1488187548215842e-06,0.9993688896434616,3.78459108459835e-14,2.0179711701818857e-13,0.0002202861293077,0.000213156590329,1.0429500022977299e-11,2.165596538328355e-05,3.302658825629584e-06,3.063448084880653e-12,5.110234980119618e-07,6.324495099859355e-05,1.4308543636014655e-10,4.438607043041756e-23,1.3421357454030934e-16,2.9586557043853626e-07,0
0.0020356198373242,0.0071332361790527,4.296050614981589e-06,7.953975051561874e-10,1.0722995277489788e-09,0.6965646280349032,5.67216670730358e-10,7.481439304129165e-10,3.575038588702861e-10,0.2942452367578662,8.965815409611689e-11,2.5987867034194385e-14,2.0449940465700803e-11,8.075467844529068e-07,1.616035752961859e-05,2.660524672755198e-09,3.7486989660857274e-09,4.782805436727416e-09,1.4911245852531969e-10,2.32182163290076e-13,2.438553192651609e-10,1
0.0322530407410691,0.0038052763652437,0.0001013841466794,2.393429361003643e-06,1.377703481907237e-10,0.0023668902099586,1.9501136920271663e-10,1.157701667283604e-11,3.581660762079432e-12,0.9588028143680624,0.0001089335009165,8.327803635802703e-07,1.0369740528305073e-08,0.0019186208338476,2.9032850546164017e-07,2.937603173684377e-11,6.632948977815003e-10,0.0006394717632002,2.7576174611327614e-08,4.2083155775963286e-10,1.212543410138873e-08,1
1.333601803828989e-19,5.442521509245538e-09,2.615122261482298e-07,7.912408694834407e-06,6.999657759543093e-11,1.642924055119997e-07,2.7596698079576655e-07,3.73612139628476e-10,2.7983966159128034e-09,5.359657260956165e-16,4.798786011675188e-10,1.3242404972803163e-14,3.099580460034068e-12,1.1037822359936685e-07,0.9999912662608968,2.264546621146707e-12,2.3439683659863268e-12,2.0221143929795427e-12,5.615823139976512e-12,6.68587842793593e-13,1.382346496955923e-13,0
4.617555982981868e-43,3.190268289724585e-28,1.0052006049972648e-25,9.796740365226297e-31,7.672807225083813e-39,5.959320446621695e-16,7.053923036217598e-10,6.1569001588163555e-15,9.164415862065643e-17,0.0001076706615188,7.125899954699962e-10,3.88143862243873e-14,1.2288613005279591e-32,2.99136901467047e-10,8.19030749053454e-08,1.678929481212443e-12,2.8713106694501456e-16,1.6019004873155409e-12,0.0018603858885966,0.9980280699726248,3.7898537387605056e-06,0
1.6187550352156622e-16,6.693729098257608e-16,1.5192713495242714e-08,0.0005475260242642,6.483441835194329e-06,0.0717425693462541,3.533175747628421e-07,5.4354507062917135e-05,4.986501516537151e-05,0.8629071797650611,0.0163433918662338,9.657472111902646e-06,0.0054228483548477,5.316013572280291e-07,0.0187830627126416,0.0190142592411813,0.005095671055289,5.741084545798584e-09,6.618386135494851e-08,1.4530539432463489e-05,7.628622026703898e-06,0
1.454119668197184e-09,1.3628467376932933e-13,1.2572359415831066e-10,1.3317605844201889e-08,2.531580861228172e-08,0.9999957448223358,4.104163846387584e-09,1.8838469260562062e-11,2.0546149687002853e-12,1.526211004321815e-07,7.145502953750943e-11,3.7307081108748022e-16,1.9708598525514053e-12,3.972267414993569e-06,8.204199813949117e-14,4.998666568620547e-16,6.209083245440302e-15,8.584207763052043e-08,3.149547559119284e-11,3.540052985393992e-16,3.6094717845129448e-12,0
6.214711706192225e-11,4.271401664475839e-06,8.645193512252717e-06,7.11334578793706e-12,7.952423775148702e-14,0.0285347106599493,0.576874485101885,0.0001092805558696,0.0002272716921148,5.9445968411708975e-05,2.9950421354667444e-08,0.3941767061553155,1.995538358810465e-07,2.653092503579697e-09,9.769305294547325e-21,4.950144098413744e-06,9.00487441112109e-10,1.4197306775457409e-15,2.3388310137007443e-27,7.338805153591405e-25,8.961139339118815e-21,1
0.9670405000753008,0.024869169491499,8.03382595977834e-06,1.0984269282555857e-10,2.0573946384547272e-10,1.367450663134159e-07,3.672965033752537e-05,1.1292439573465318e-06,7.827479654420442e-08,6.800024728879851e-05,5.12389436449037e-07,8.485097809845103e-09,5.7859773601986506e-11,0.0017523687822253,5.130592559351831e-09,3.9050029562983395e-09,5.825036305642838e-10,0.0062229645426275,3.581214419504157e-07,3.774762610450601e-11,9.567624342536364e-11,1
3.7230702230260202e-19,3.064214712171417e-24,7.551960840792514e-27,7.633353913733967e-28,5.445836892399544e-30,6.243495082390109e-05,8.910225121423753e-27,2.362975187114979e-29,1.431846555439797e-28,0.9729628400307336,2.3159767248885226e-23,3.829238879493227e-24,1.111757051542174e-28,0.026959569293594,8.094003065405232e-28,4.424617775663685e-26,1.8926065480717733e-22,1.5155724848553812e-05,4.004845157939259e-22,1.419008572306379e-20,7.457082384295611e-17,1
0.0038391770528223,0.0001489397820695,3.96625669954945e-09,2.0156586466387287e-24,1.316389601544609e-19,0.9855453442809816,1.719753201187857e-08,1.7706797877958029e-13,5.107775982953758e-15,3.535086234184564e-07,0.010401270751947,7.565631484102931e-08,5.691376289868535e-05,1.4770070944227434e-16,8.950370241114577e-09,2.1134782110014094e-09,5.987988903646807e-06,3.4174359848582946e-18,3.434328523607657e-11,3.470924650850249e-07,1.5578608105509355e-06,1
5.9951781807940315e-96,1.5805209257923837e-39,1.1880561705331576e-13,0.9964696690376744,3.906996712155044e-06,1.2022099025431495e-32,9.38442944388994e-13,3.933456894691462e-51,1.5128032165469453e-44,1.4178479865127509e-93,9.960017664741602e-17,0.0007598191756567,1.5469059204992258e-05,4.060696772423109e-82,1.151474480946148e-56,8.429386509088557e-19,0.0027511357296944,1.1464104300377152e-101,1.7651001393188727e-68,8.814345962389974e-42,8.659032611635108e-42,0
9.871981759554254e-25,2.6010348129120963e-28,8.425809480087879e-18,0.1285197605115598,6.926842806523333e-06,9.470554467181051e-10,5.0094994186232495e-18,1.1757862821451482e-13,1.3422680203982925e-13,1.1148855770913927e-10,2.2204062813759998e-13,3.332960005770743e-13,4.1172882697436785e-09,3.692453593553307e-17,0.8714596907069768,3.044207256269854e-06,2.4539720230229457e-06,2.386353714853381e-20,2.9494554454938236e-10,1.889498618894877e-09,8.116398294081515e-06,0
5.584000282987171e-09,1.2787347271427148e-11,8.700855729779771e-09,2.5095456107910373e-08,2.7454182975056305e-12,0.0002179083276057,5.522631690635747e-06,1.2581807276804342e-12,1.9412931166463744e-12,0.000128925060719,6.523989628139753e-06,4.0762585477070035e-08,9.396529338056687e-12,0.8493652854982116,1.9523765326376637e-05,2.5326641946477188e-12,2.5277484855755267e-10,0.1497093335172195,0.0005191913727975,2.553959566090129e-05,2.1658148065965088e-06,1
3.1298794017060315e-10,5.336867187176463e-11,4.71399013825142e-13,2.9606324855193504e-17,4.2716871345042745e-18,4.4961801445744464e-05,4.191769616281369e-16,4.693009973570629e-16,2.032416669406081e-15,0.9997055973723706,8.537080673377129e-15,3.8877172923008436e-14,2.4991260839515607e-14,0.0002489603566253,3.1849185137537223e-14,2.193066550828649e-16,2.256466536519521e-14,4.801021977938692e-07,2.3193086088085367e-14,2.050255208724291e-15,3.775980109061138e-13,1
1.2368635806404631e-10,6.411541320256438e-14,1.0341181868664751e-20,1.1471774464364223e-28,3.0008074524992528e-25,2.61237398773912e-07,3.704113538613428e-24,9.209903129149111e-20,6.849705151953127e-15,0.0004229974883758,1.0133144934583951e-24,4.5344407264312775e-22,1.5974181470601038e-17,0.9995685573742268,4.818756129697681e-25,1.4186843987143444e-23,1.1571132005491718e-27,8.183776241492302e-06,6.241735351255742e-24,8.149490030825735e-39,8.73022328870092e-39,0
6.809641142822072e-11,2.3347258273506775e-07,1.522838844645294e-06,1.1254550157763413e-08,8.008576912125809e-07,0.0003937471820522,1.5541025545492932e-08,3.294302978884705e-12,1.1606780833224442e-09,0.9832346796277012,2.0626117852067976e-21,8.184698908249918e-19,4.847739675406509e-21,0.0162465775685725,4.72491718889497e-17,9.03156457172028e-18,1.1529438596142341e-17,0.0001224102681075,1.567263078892015e-10,1.328039256819627e-15,7.571113678534631e-14,1
0.8729203384932,0.0634516895671997,0.0008468969566151,6.574940990929412e-10,2.1302947910131142e-11,0.0226385827435262,0.0023168221916168,0.0004843301028984,1.5072917444323912e-05,0.0019895069154371,0.0323278535908133,0.0028059889067704,0.0001515989067545,5.960418440205509e-07,6.159501440808931e-06,4.125723797602921e-05,2.6268325191055207e-06,1.9829459381939267e-07,1.5598751849499282e-08,4.276185344784216e-07,3.690326682839406e-08,1
2.9597149972865943e-08,1.0807259823617395e-09,3.0408439329449933e-07,8.667476300201418e-05,7.175757265779216e-05,0.0816512563786857,6.1804574531223e-23,8.244238083752216e-19,6.099981593529375e-14,6.215182786933487e-05,5.452362263757841e-21,1.822525222018843e-15,2.232640185151909e-15,0.8514761828251283,2.0516878277080916e-20,1.3361041287616332e-14,1.833105028515021e-15,0.0666516418703071,7.469779517860688e-20,3.980229530555443e-28,6.707709783417448e-28,0
0.0008150187840485,0.9240892806861428,0.0117348223785207,2.389026478098301e-06,5.71172174085193e-12,0.0019630129509889,1.4376583609127085e-13,3.555159863179522e-15,7.12668339307951e-16,0.0003434414333499,2.1124224996617704e-09,1.6966430733027058e-12,7.324614723621448e-13,0.0539248097602083,3.408082636881837e-07,1.6678812486652882e-10,8.510895137917604e-11,0.007092599750799,1.931592101662494e-09,2.399116387114832e-07,3.404020536037605e-05,1
7.663662999017901e-43,9.857817667103252e-23,5.130493152196855e-26,2.6083037364465972e-34,9.946160726548451e-39,3.253916083550495e-36,4.0724533816570415e-83,7.689662985499642e-64,6.0207822727499815e-24,0.0002604561624008,1.6804240423869802e-54,8.131436056306137e-39,1.892469121006705e-26,1.9784603190914094e-81,4.1552132693056085e-11,0.999737092428442,2.436874794650196e-06,6.4434245678746956e-114,1.3213758157966262e-95,4.602898973300745e-26,1.4492810353505561e-08,0
1.7211907355646594e-26,1.8208032458143017e-36,3.8461302973389285e-31,5.934086892005957e-20,6.71268673376637e-16,2.716814016774372e-20,2.5692896870899776e-05,1.7147446960580268e-06,0.0003909473590504,1.6327343684991956e-26,2.5955579527387247e-12,0.9772969025183428,0.0001803889915092,2.0182184653577026e-33,9.418261213237572e-19,0.0001582103148895,0.0219304800358077,2.737235711779105e-40,1.8280236762729277e-23,1.762602753680005e-14,1.5663136219842256e-05,0
2.081903985367253e-05,2.7670838137206817e-07,4.818862823104214e-10,2.213981423590353e-11,9.757365570985027e-15,2.2125809839571623e-05,4.553907339008432e-17,1.3043897284801384e-14,3.9455490783524165e-17,1.2045193851012065e-07,3.661165159641677e-13,1.2529590928245191e-18,1.1227512728777816e-22,2.7560252376850155e-09,1.057886512547522e-08,4.685835800710879e-06,5.02299228666234e-10,4.3553611254874527e-11,3.885448797547863e-12,0.0364286785832133,0.9635232791819291,1
1.2638307688035506e-06,7.195996216195969e-09,6.350375796815949e-11,6.941451986574729e-12,1.9292647600799382e-13,3.199899688356336e-05,3.351047847473694e-09,3.657977561050633e-11,2.1877708405197778e-11,0.0340976886372819,6.220990981355276e-07,4.718152070411619e-09,2.4187075558608588e-11,0.8440126706585668,9.760223447982724e-09,1.5301553505972512e-10,7.110839073249095e-09,0.121855678348419,4.010582231483258e-08,3.5124815559914267e-09,1.368121092828778e-09,1
0.000389963148953,2.254211947820987e-08,9.372297863118427e-10,0.0003024176336314,0.0182076550829256,0.0646099658107037,5.833366096175653e-09,1.3339068988463372e-14,5.05927166757157e-16,1.6062054341820743e-09,7.933946749116877e-06,6.342240938519107e-06,2.626782204703511e-07,0.0004106456328682,0.8739023920977289,5.260684155487431e-07,7.837321325286444e-07,0.028925815967285,0.0001755460995963,9.7897284452387e-07,0.0130587399680721,0
7.349868010246096e-06,6.864349432266523e-05,0.000448793350965,5.782380046864716e-08,1.4881873004470044e-10,0.0175791162163079,1.0386435323364441e-13,5.343280449070203e-13,1.0737557009536271e-11,0.9818816636254636,1.07487507628173e-09,4.0345196007260665e-08,2.1986653714208724e-10,1.4061873864990006e-05,2.761093954446008e-09,8.166191438909123e-11,2.021907389228923e-08,4.595860891576097e-08,2.30689972519751e-08,1.798572517732055e-07,4.450484042104425e-13,1
1.5472320494195892e-21,1.18277239236092e-16,9.535935907943191e-19,1.3918333867256946e-20,1.3916940993878255e-25,2.0930711158817617e-21,1.7084885177807613e-05,0.0001217306753033,1.303467297593494e-06,3.0176515409769413e-10,2.8071709393426267e-09,9.834464060295068e-07,3.222143104504163e-09,1.3324409427023532e-14,5.483312180589564e-13,0.0018596553729371,0.9944396047316072,3.4595039865852216e-17,2.8236072868275603e-11,8.412806187509367e-07,0.0035587897807752,1
0.3287596425412497,2.664429237097826e-16,2.4618048144843886e-28,1.271918316497487e-26,8.5319601644729e-13,7.929686776921595e-19,0.0010345798350922,2.580778051675772e-06,1.1618117679705213e-08,2.04025275020113e-09,0.0002941220255968,1.664801867721312e-10,5.365414942336752e-11,2.2436376512788783e-06,0.0023049329461581,0.0003176362368422,4.306207808160246e-06,0.0251994661880963,0.5756380980095648,0.0661554780355208,0.0002868996790096,0
