lm_0_x,lm_0_y,lm_0_z,lm_1_x,lm_1_y,lm_1_z,lm_2_x,lm_2_y,lm_2_z,lm_3_x,lm_3_y,lm_3_z,lm_4_x,lm_4_y,lm_4_z,lm_5_x,lm_5_y,lm_5_z,lm_6_x,lm_6_y,lm_6_z,lm_7_x,lm_7_y,lm_7_z,lm_8_x,lm_8_y,lm_8_z,lm_9_x,lm_9_y,lm_9_z,lm_10_x,lm_10_y,lm_10_z,lm_11_x,lm_11_y,lm_11_z,lm_12_x,lm_12_y,lm_12_z,lm_13_x,lm_13_y,lm_13_z,lm_14_x,lm_14_y,lm_14_z,lm_15_x,lm_15_y,lm_15_z,lm_16_x,lm_16_y,lm_16_z,lm_17_x,lm_17_y,lm_17_z,lm_18_x,lm_18_y,lm_18_z,lm_19_x,lm_19_y,lm_19_z,lm_20_x,lm_20_y,lm_20_z
0.28269145115995836,0.9082441988210445,0.2059910788412121,0.34410401579731775,0.8354210061512085,0.15984887808348655,0.3726409354281712,0.7315954283792784,0.11670658550323104,0.37961918120479654,0.6255662471692945,0.08424731360700682,0.38180140928682116,0.5408564791563956,0.05797822192727148,0.3049857826019379,0.7053903573091369,0.06487408653701605,0.2918809138900833,0.5559967333464267,0.007793080696902183,0.28253104984778743,0.4671100468428444,-0.018303679442185777,0.2761671806969361,0.39612258336556117,-0.03567651174391702,0.2516227537372847,0.7097467615666004,0.07985561066568385,0.22043245772084905,0.5568340584334279,0.015602990349763327,0.21138511150423078,0.4524458880568255,-0.013374500951707419,0.20698891606006498,0.37858380896154004,-0.031066895843573805,0.21451568202551768,0.7141538359412731,0.09928117816791601,0.18808393034307946,0.5851751453297207,0.05347269232717625,0.19416451175038513,0.5119268228041632,0.03783610772740592,0.20368543832621477,0.4652427826727597,0.030538317773317142,0.19458929122921242,0.7181942378837792,0.11804457818945982,0.17541119712395684,0.6067863735282276,0.0860915277704822,0.1797023447518816,0.5478222617736979,0.0751790605777417,0.19193164370729918,0.5063167286585472,0.06972550238873627
0.2848113381478616,0.913087193070401,0.1968422489048754,0.3448907397153934,0.8468101050099479,0.15125405914082643,0.3722585162563773,0.7414771185462611,0.10887811675932542,0.381302612495624,0.6333250427221125,0.07618659591110571,0.3822193173633737,0.5486172080711453,0.049820991119462074,0.30463218178542495,0.712504263770126,0.06510371456413476,0.2928396446264249,0.5629501109130434,0.010331804026804711,0.28312481605606776,0.4755190655443014,-0.015093095722739133,0.27532935123562663,0.40475604867870724,-0.032643268138675866,0.2522686602252068,0.7137509630305878,0.07723168996549117,0.22259814708687511,0.5561363615143664,0.015287897278113055,0.20951184994426372,0.45276404965584893,-0.014402590828737391,0.19958911763336815,0.37758573119025174,-0.033750157351119206,0.21659640709710684,0.7190517723231724,0.09383298057192505,0.19134321496553386,0.5871154801916391,0.04801083839082616,0.19804940036648766,0.5248232090672829,0.03441650024227981,0.20662619361961398,0.4859397224219859,0.02836170335299909,0.19849715006806964,0.7263743362962292,0.10986040844357785,0.17668059807447978,0.6127224382739256,0.0767944443599968,0.18201623887797508,0.5572893617418486,0.06708840042644892,0.19462539734840306,0.5195315435738797,0.06263672794382033
0.28572869439478665,0.9085266581177593,0.18505495124207783,0.34584349504822015,0.8424688473589063,0.14081990801991073,0.37277899135583736,0.7377759564574654,0.10044824878265007,0.3834320637415135,0.6316977482285965,0.06939735926221692,0.38552240943804067,0.5488356085854675,0.0439815064804278,0.30511102361877507,0.7107144661904269,0.06215704220077066,0.2939611946183661,0.5624677357136966,0.010895250953667612,0.28527561247200156,0.4760037570539443,-0.012316476683413888,0.27779819298491043,0.40744447407194745,-0.02797897337301261,0.2540825339987102,0.7120126770500382,0.07292588076570752,0.23288957150814654,0.5544480196988921,0.015520457888849426,0.22501197725476324,0.4505806894371067,-0.01226329105826153,0.2196598057148879,0.3749142684017001,-0.030587569170372003,0.21832662961002827,0.7184471114327513,0.08745137363494775,0.1994121611346155,0.5865850680960049,0.043402995365219785,0.20598394853368762,0.5183177268545193,0.026699097478917272,0.21378867855509437,0.47152699313193414,0.017107154663118684,0.19936631212784006,0.7271854050384136,0.10145771281870244,0.18091934305091792,0.6137203059710167,0.06668241040548735,0.18396980548705355,0.5524836969928044,0.05224804901190862,0.1925468969913749,0.5051823431015314,0.04307354576006455
0.2875095704072408,0.9069257309666832,0.20584302607553231,0.348245265985179,0.844775460393095,0.16225877792171756,0.37374532170761304,0.7378479344342713,0.11759600635539683,0.38229108199147166,0.6303271924830781,0.08361900460040844,0.383085193593294,0.5468197725023343,0.05617528876354223,0.30561453325158855,0.721234048356749,0.07192944595787522,0.29257875284399476,0.5691560094374403,0.015125573738209136,0.2880764330858393,0.48015660250013703,-0.010269511451448707,0.28561140618236475,0.4135565855508595,-0.027641109673590722,0.25727623214274703,0.7124558709705223,0.08033231257800075,0.25209210674795335,0.5500509310330496,0.02976811137638309,0.26929248187399496,0.47182737848978207,0.017582148772823658,0.2862046890846276,0.42682660431021685,0.009632224757884528,0.2211023639934781,0.7144255736759987,0.0929746208462997,0.2158975478077964,0.561611605197443,0.04722492719322498,0.2387363846203484,0.49684285771281694,0.03378210696504949,0.261113545997483,0.46520680834893546,0.025100545291551812,0.1980238718322514,0.7223059209557132,0.10606568848224406,0.16059979174468528,0.6237786276312852,0.06681208576077595,0.14999554022445957,0.5578770804097075,0.04191715297568968,0.14895172010953361,0.5053176330805309,0.022986669435996115
0.31289248429683575,0.8791463593451154,0.2654625090097351,0.37197427084917195,0.8213265159363561,0.20885093501366267,0.39267685303156996,0.7256182988571136,0.1487500722277344,0.3956254289158538,0.6217776720949819,0.10120232313729736,0.39086219656108767,0.5345327728799296,0.06100309789409265,0.31884098347645423,0.7255745899885242,0.08864608606213084,0.29646345101260296,0.5718682257048273,0.008997152119087998,0.2877633513733939,0.4779833614069241,-0.027319589798573046,0.28116652736201725,0.411450857495613,-0.05119988225374757,0.26572571776733656,0.7185125190906079,0.10221309529620883,0.2573878610804783,0.5550820345939931,0.027059184410800713,0.29141041564482567,0.4833818774566523,0.014517687834410598,0.31885389349569887,0.44882469458217217,0.010788605048647898,0.22737629956209338,0.7177464775727523,0.12031182216399347,0.20693518898811641,0.5552124140223513,0.04641824762206731,0.23871225753342018,0.4836381333860943,0.02562560475761383,0.2680477960224004,0.4465886064653556,0.014839236942983794,0.2066660996838742,0.7173096092226574,0.13839932762260876,0.15657085449430538,0.6436575541070138,0.08338922578582496,0.1334415223611257,0.5876735021493855,0.04768513020192405,0.11672386077515971,0.5375448567368802,0.02084897616118772
0.3144754647098322,0.8780870281475756,0.24566804443950938,0.37356113152474024,0.8128980221266305,0.19238445380225758,0.3948300414134259,0.7118893007767132,0.13630912078977928,0.39910661302975015,0.6059314112863352,0.0921744083403522,0.3978538682516864,0.517101301480321,0.05461464942232086,0.31795411595718426,0.7032392450024147,0.07986380978422637,0.3009870803374432,0.541585354126994,0.006981408236341913,0.29545606933555757,0.4485295435751909,-0.022392133905284828,0.29268684838527914,0.3835700686874106,-0.04076738787886612,0.26576110936137043,0.7003261959893397,0.09223713590722546,0.2605464208539949,0.5308061324613209,0.02353157581787406,0.2906724787345237,0.4653663586701075,0.0164358723822009,0.3157254207313354,0.43541222288472275,0.016761653305103666,0.22889661726077926,0.703699083759621,0.1085620991803107,0.21477304931229324,0.5353322546451595,0.041596856738312205,0.2459238521241446,0.46768944776680266,0.026179664623458457,0.2747900964757237,0.43214474204402037,0.018192699063173653,0.2082594712821325,0.7084602609904432,0.12486361671248956,0.16057474744377617,0.6237477527343738,0.07270649285343994,0.14118399146499,0.5621075171857913,0.0393395473713342,0.1296083544913799,0.5057641362117538,0.013719810911598157
0.3114987557626618,0.8835768951022854,0.2147616638346209,0.3696135662110779,0.816718846190506,0.1702352757501215,0.39164087385014024,0.709091712898748,0.12190358330394124,0.3971982617801907,0.5996202856006507,0.08402776270660912,0.3997764521577994,0.5141135917748997,0.05363451425437664,0.31451555903094514,0.6952387172366016,0.07204967304590564,0.3015822553232812,0.5260927100511055,0.009983719595886745,0.29708305865460716,0.4359858844169892,-0.012051964911032345,0.29554490791544125,0.3718950727067959,-0.02621326314080205,0.26447207908666115,0.6936254896991328,0.08073810669363761,0.26388829899321004,0.5186234305957153,0.020862048644647135,0.2880916681267486,0.44882691492056825,0.011594161593748514,0.3093452887697045,0.4129252237028394,0.00809863640478281,0.22831074331899168,0.6980665394265587,0.09309359096261914,0.21982553231227656,0.5300337580222331,0.03727781692051581,0.2466379878811125,0.46177230083689635,0.021316605583484485,0.27243221079176577,0.4249486442268906,0.011045700821510948,0.20609822512456996,0.7045127595601174,0.10559221443582392,0.16080391826380339,0.6084680893016199,0.061594065610444435,0.14574605227086607,0.5416503925856918,0.03215419005195472,0.1404456515308944,0.482845243851335,0.008516829496298658
0.2897957592206421,0.8914495986308506,0.18561798986379208,0.3520290277082412,0.8306664981188012,0.15182822922916697,0.37492023472311886,0.7218105782285851,0.11093786963451345,0.3821609748244522,0.6088182200987223,0.07750545144050261,0.39079569564328687,0.5207936298888013,0.04978966001602759,0.3052136751724001,0.6799876038787739,0.0635009244091521,0.31913114201773085,0.5185231708696623,0.014518844690562499,0.3305425714954644,0.4486180409805397,0.0031901737956880893,0.3407425158076484,0.40555178947772647,-0.002250798658083808,0.25327863429588526,0.6764588617554703,0.0677827876972597,0.26472480238887136,0.5081153770689234,0.013167672780161677,0.29472019333643285,0.46734782540671027,0.010114556607225558,0.3198078939885196,0.4671039347757379,0.017211654878101182,0.2163636635322365,0.6875045531400464,0.07742332641839474,0.21177571636222664,0.5261429677851531,0.028439978586286066,0.2381743041003628,0.45835593375064265,0.013658058301695683,0.26284289539337125,0.42147229471470626,0.005411379023306309,0.1963011553144255,0.7061538977135147,0.08922429495290644,0.1547605137968974,0.6046990207988829,0.0493936797825493,0.14642504019136263,0.5365675537481953,0.024517141086672994,0.1470188406301756,0.47940543119191315,0.006153146992857378
0.30321325427479007,0.8613644950729874,0.23506997257449486,0.3596667121733723,0.8025859083179464,0.19200463216388627,0.3766751962856313,0.7009346029764891,0.14301563568884298,0.37823333827541356,0.5929772230297764,0.10283416005239028,0.3862525130546138,0.5083566591910722,0.07116758928498108,0.31453168855087105,0.6831323578035248,0.0773351828747679,0.32555766567042266,0.5334429370008716,0.00993655674922772,0.3418281964685628,0.46039590244230977,-0.002560131893214232,0.35569417555825605,0.425299062182472,5.380061544266179e-05,0.26236182457670026,0.6763649478749652,0.08424401119961696,0.25082426533125957,0.5107699479383718,0.004379401759334017,0.27899367581180085,0.4323185498056901,-0.005561712820977158,0.3065258721214714,0.4153416677144301,0.007557452752252905,0.2255926549802597,0.680500486744842,0.0975198916853955,0.20269094905903998,0.5277610172643011,0.026988905397813193,0.23104710702759157,0.4516981836419159,0.013827015304084728,0.2622191830520015,0.4233881497225808,0.01984826732756302,0.20472554172103946,0.6906035866663781,0.11308418311305109,0.1559167961334046,0.5900805230869206,0.056673968634566335,0.1574847552996234,0.521128461941922,0.02919181978640882,0.17454227650014928,0.47913614140569616,0.020393788146943523
0.3213050689776067,0.8225268357161872,0.23963863734268287,0.3759851618962703,0.765273463146906,0.19205351831179027,0.3876520413746777,0.664058008407164,0.13846159019043086,0.38731973107189427,0.557681180024606,0.09540215614652833,0.39590980268720705,0.4734075361072161,0.061953175053119786,0.32018628151181194,0.651539847694242,0.07062418349029188,0.33533591427527454,0.507151651343508,0.0038442229117411353,0.35418038286056125,0.4442490520126146,-0.0019422578744229535,0.36835883190272595,0.42185204353407413,0.007515839596375362,0.2668947301472859,0.6472996679161254,0.0801156268743189,0.2535843086669591,0.48043298179560556,-0.004595990606139466,0.2869050692538809,0.41123568302614927,-0.00956010408490067,0.31742284370811336,0.40465068928505193,0.01006611612526813,0.23101682285290207,0.6538918079548662,0.09676471802804949,0.20487841104103388,0.4975855505413322,0.022358079520790344,0.23834924214133946,0.4292639439056366,0.01423160569850175,0.2726551020888442,0.4102439008028081,0.026184756513116733,0.21164398019562264,0.6684305393599318,0.11620383418230038,0.1618727402313823,0.5660948561883218,0.05879905441532861,0.1670171006232119,0.49707924136788795,0.032256574429909396,0.18655996379298304,0.45703761882820426,0.02524131281384792
