PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,Label
19.047571554113937,10.965920501497983,2.5119905174397275,3.3805283515728797,0.4946787836614925,4.2700380462291285,-1.3518901055184855,-2.969442030571149,0.5735345468788261,1.9970320852250458,0.0
-13.174618316942109,-3.796175443950796,16.27100629684638,-3.717454108018516,0.06388959952899599,0.7568147143626601,-0.9568552540328373,2.5586957426832266,-0.9923161226777045,-0.21982988119752855,1.0
15.819211362289607,1.1291178272477695,3.8841522901708085,4.010444313345442,2.859711014342568,0.056952477662479184,0.3455486743161875,-1.039722936207292,0.4832450254116374,-0.0023961251938206486,0.0
-14.1326750210439,-3.9013303385414333,-0.048754608930106746,1.2514360472128574,0.2342482429191888,-1.018135293373456,-4.748232062251492,2.1684961633885846,0.6331381824783249,2.6751343858191263,1.0
15.65148334550176,4.649405113363331,-0.9958385634324287,7.167792434398679,-0.06959563988304804,3.7424602876751765,-0.6500683883948541,-0.7068762295509775,-1.5813200407056576,-1.0410024032537277,0.0
7.899254510075328,-2.531588807133283,-6.721043639240695,-1.3965229574167273,-1.4780168210671476,-4.51908154807321,-6.060972350380501,-1.6610808353485915,-2.1581624543631044,-2.376780317241734,0.0
-13.259264710752895,-11.13168010253411,1.7379445830744509,-0.9522974346754477,-0.6804334805748716,1.1583874565388452,1.0774160660334482,-0.8100776006154342,2.282395236581403,-0.2220792880706616,1.0
-13.351879794210774,-2.6586428554794987,-0.014483290476077949,-0.7406555517777907,1.1864448599777593,2.089228350048622,1.1927029369951325,1.621088449753605,-0.9337340838467754,-0.17668136738460158,1.0
-3.42200709208597,-3.749664910361505,-11.47356631687973,7.882602518094049,10.803491066313542,1.1896017713750435,0.9817002971935148,-3.8398055437687346,-3.109214280917761,0.6000179926757311,0.0
4.364500305109692,4.14593815780095,3.385215105635623,-3.7012677191694157,0.28834391836171763,-1.8532240259802404,-0.3892043608219781,0.13627788513875405,0.9413905327062584,0.00867608168546319,0.0
-1.277862487666507,-8.889679383687135,-4.416621697289593,1.0099858714215024,-1.8613848611065658,3.9088585919319385,5.092364023171113,-0.06098782033583047,0.8536939180418929,4.4027847654821946,1.0
9.093201693733695,-3.9599640049088443,-3.384909686492823,3.2206486387528255,2.106454714882932,2.5607525255905297,1.5303261982289167,-1.3147743563405823,2.241934305743864,3.6891927313900976,0.0
4.181680870924709,-15.649412353954704,-5.619106323507664,0.058885611637502625,-1.8729023597364918,0.9154117497653805,0.03990703475943931,-0.9880671546465789,2.0834949769652056,-0.18811316895499636,1.0
-8.992194227668527,6.5869630617784845,-0.6126645013691752,-2.816438433379093,-0.5170856634871567,-1.1091538907001302,-7.116496208798182,2.3636006319485503,-0.6555867146980968,-2.5987893685755763,1.0
-16.107141110489135,-10.281367668342826,-0.9479084907828218,0.7197208112915402,-0.31910406320097157,2.116595432829595,0.1908231034533527,-0.7548897150298546,2.311791810936736,-0.16854264074807127,1.0
17.328249566881585,-13.556301949468542,17.12805409941388,-6.824927949590151,1.9947635823679672,1.472877695180259,-1.1422635621923178,0.9121737578418198,-4.714192188314454,-1.494241660554964,0.0
-3.333153713428175,-11.0072839176255,-1.4764798896737847,-2.4218489075404976,0.633398015237035,-1.4494721321611603,2.8465490536666573,1.2374618710166885,-1.7368891706096015,-0.6061509469091542,1.0
-3.1883233375603472,-0.973571326137988,-5.354876208423646,0.7855089589440679,0.030339805805378175,-0.3612943311184103,0.26875400823036605,0.1978561698081408,-0.10253257203212332,-0.11511722398531446,0.0
-7.94450992831967,6.479537842283833,-2.056397787968795,0.7981210835270283,2.0898156966184067,-0.28318670829525167,6.50179006686996,2.897512874745848,2.1134267278609182,-0.9514150550724578,1.0
-4.178859930444114,-7.424608079869841,-4.775100629220985,2.37490351594027,-2.01682930323077,4.171143888347315,2.397995870944546,0.5840629105896237,1.3204640412098365,4.425910190181977,1.0
-10.841295715306112,-8.215535812312904,-2.783235836995768,1.6512577792371272,-1.190156075421781,-0.5334187041297992,-0.07012543837103764,-0.5747021922297733,2.3774958349167834,-1.0050062198547096,1.0
-16.202209846380626,-8.811666938782217,2.5565341987394006,1.2805808455410077,-0.11128780520271572,0.5296336597892249,-3.962167551321549,0.016859019653643264,0.7247155594851377,2.2984205163937896,1.0
-7.3251376046067955,-2.666642508206998,-3.36921364651395,-0.6799619708407934,-1.0490829770640584,-0.27826615003650523,-0.12693749836262344,-0.5622213052420358,0.6924410149559279,-0.12113550464709116,1.0
4.122253060955046,-3.5677097798508797,3.0312015718944734,-0.549655529893358,0.1780608499275251,1.2033324168938946,-0.2921001029631489,-1.3733995449349576,0.10221077130072441,-0.2801058690993804,0.0
4.989865789369562,-2.600477078324388,-0.869344287973411,-0.4930057168029401,0.7530562663841089,-0.7041011944491585,-0.1765578627340851,0.517378583541097,-0.5280346934824512,-0.48214489830370116,0.0
-11.960195932072647,17.37870760949183,1.677274761549106,-1.0476999202099355,-6.406466176004914,-0.22052972206292684,1.7823995744278025,-3.8448255007797205,-2.847368352648039,-0.24255461118116312,0.0
-3.314197177071223,-2.9540187732082135,-2.1303037520864248,0.8791962077012692,-0.23462811675824669,-0.11611835809625763,0.08181478988663472,0.8123194596490031,1.9120756232002143,0.27329559530374986,1.0
-5.6027486015580505,-4.751288575211932,-6.806196475177131,1.343328873887382,4.580522689480742,-1.2402802930285743,0.7492281575722096,-2.3426266522254897,-1.4561600840545803,0.4492293402515707,0.0
3.2470785707091054,6.233213608979768,5.14383581390022,-3.7060652493199866,0.2861334723150405,-0.39212053523021306,-0.9183807549607795,0.3451011592364796,0.8275335141274113,-0.09860919551401434,0.0
-5.885759936960262,-11.4091107001417,5.4028927247379475,-0.6174547755073344,-2.07510246970984,0.638187122139421,-0.3927492942325879,1.5408850963474596,-1.9254309444437674,-0.4223778611252905,1.0
3.468632561595026,-9.730359448693624,-4.912026843628416,2.8472300195280633,1.3355915738179414,-0.5418193183116089,0.8988225386766155,-0.3802366896804991,-1.3742061042700153,0.9361569217337858,0.0
4.080845558858348,18.28811493794487,-2.796854257015553,4.042814566113305,-2.9113347381781245,-2.726972936947196,-9.051506179885212,3.882114516015893,-2.6845624164541078,3.664391667271138,0.0
7.767730404934541,-11.699725354127942,-6.735087245857366,-0.40811254776716216,-3.368489859681826,1.3954556188966185,-2.9453711002827596,0.7560739405314539,-0.4683192378789726,0.550606718875558,1.0
-18.459868430590554,7.106465979070075,2.813951130250609,-2.6041253303522693,1.697458222284654,1.9447286191000173,1.2885376019136043,3.0862733185324838,-0.603259452046205,1.7388569179280098,1.0
0.19882358036911693,-2.417749182992312,-0.6296461045412254,-1.5818484376331543,-1.278944409973342,3.286797939434296,-0.23361973686347992,0.5874703216493401,0.5103837314386428,0.28394134533910187,1.0
16.269219908218012,5.957688427073932,4.556385959072442,5.210477546304496,3.8838525741972436,0.4156152528949396,0.775377100130599,-1.333915836949165,0.6152432794205536,-0.10577019669014061,0.0
-1.851091654659502,-14.272541016204741,-2.2446028034521834,1.3203543881714437,-2.593833204993297,-2.0485349674024658,0.010959181687052996,2.3307802057615308,0.3835159987496743,-0.47853902260988973,1.0
-7.036357603389019,-12.777649097115408,-0.9334957886751604,1.7692546798342084,-0.39417690214738554,-0.16613401145720103,-0.8580024138938191,0.7418283986111894,-0.6564102181377677,-0.14921783892818866,1.0
1.5493983132478677,-3.2156968481400927,-4.739897525919309,3.197512723267438,-1.9733965620215246,-0.2842848263555879,0.5097484633721401,1.1473576969889347,-0.5828288465074664,0.2219194600374937,0.0
-5.00122175649117,-9.331920608666554,-5.533393051562646,0.3939600771796957,0.049590214077482646,-5.61658089445717,2.5140992430325575,0.3985531524608214,1.1395269289403342,0.273302883519837,1.0
-6.454295433500811,22.507101845394473,-2.6351926624182047,4.943647785940859,-1.3376101205332824,0.39311207332904335,-0.04882897028936573,7.29333271391993,-3.858914119550275,0.49299312996494893,0.0
-3.2970004499933037,14.708427958268699,-10.515203811554903,-2.3440402395439683,-8.50194693807293,-2.0380011922208032,3.4823978220147978,-6.302332381524952,-4.25301166436536,3.0190354897741876,0.0
-8.051758871431403,-9.026347677534634,4.403052535913369,-0.977202448849326,-1.2133431211996448,0.9115871575634816,0.15578960457784477,0.7947717259588578,-0.4741368384530498,-0.14826896884526342,1.0
-9.155989974513165,3.675726654691885,6.440674787407514,-1.6048395410443679,0.9455589891017517,0.7067624026485215,-0.3651201937566707,2.9304237394124613,-1.7358971608419975,0.5880663056355623,1.0
5.887834755461851,-5.633014430687845,0.4226684794543134,0.935218518798634,1.120010445486277,-0.05775536799995606,0.4599859819194808,0.4561000686948117,-0.7789634912129652,-3.504229763469426,0.0
0.9283077857338595,-6.837295044491579,-8.170445194936057,11.943015775824163,1.8048356748545915,1.8173786296923338,-1.383746565430112,0.6507211982971816,-2.1506435429643322,0.7352431149978851,0.0
9.483126331486734,-3.842349750790552,-7.271306120856218,0.39864315043660464,-3.396664998107318,-4.976011752134923,-6.057588232642754,1.3953997912900953,-0.6087874370437296,-0.9250900091976871,0.0
-6.6263421854269735,0.7431851516032896,5.297671932603148,-0.9884497880979837,-0.711858891285998,1.0102291253720705,-5.361569735829733,1.1309462429588144,-1.782023419170607,1.066684827223028,1.0
9.802418492489615,-1.6587465914213233,3.725701711811094,-4.117526485516668,-2.230919203481617,-2.521159987782844,2.0403794455071274,0.5341514652199593,1.0471910969954585,0.12658678754796268,1.0
-20.33485503119941,9.972535621463615,-4.628280950310158,-5.031211508155132,13.34245154684165,-1.4844194330576654,0.8287271416815445,-4.461580216527786,-0.26083442091775344,-0.2997973841816739,0.0
15.230314090930229,2.1690188387728258,-4.157563162647008,-1.6143378728913524,-1.2377942655962566,-1.4598342758855802,-1.9295371131669472,-0.19706451636260455,2.7997992724351737,1.459898172032291,0.0
