lm_0_prob,lm_1_prob,lm_2_prob,lm_3_prob,lm_4_prob,lm_5_prob,lm_6_prob,lm_7_prob,lm_8_prob,lm_9_prob,lm_10_prob,lm_11_prob,lm_12_prob,lm_13_prob,lm_14_prob,lm_15_prob,lm_16_prob,lm_17_prob,lm_18_prob,lm_19_prob,lm_20_prob,y
0.2081180227424033,3.783479399075598e-06,1.2386013261547755e-05,0.0001056011115146,9.8791603748632e-05,0.0723799833519154,0.0001142014038237,5.631514491991755e-10,1.3154444176857966e-11,0.0081122830806077,0.0003284978468246,6.230692457008837e-10,4.5738382836210274e-12,0.0081714714022786,0.2172627500842759,3.6619212312738713e-13,4.696953324157006e-12,0.003319878316741,0.4819723481415728,1.6541785560653294e-10,4.720271322847144e-11,0
3.46393910375779e-35,9.610320443926172e-21,1.6578281647712689e-21,2.7061047213216753e-24,2.049711867572536e-27,6.371078131960809e-16,0.9630002447131628,0.0185421452336726,0.0084132355230162,1.6690223396248579e-25,5.6808537062467836e-14,0.0009497573726308,0.0075414742442253,1.358272637833306e-30,3.344632038058744e-30,8.060837544552522e-08,0.0015530623048589,1.658214176378552e-40,8.5931624676373e-39,6.185759406710988e-26,1.020572257694612e-23,1
0.9997628318302224,7.814213811563277e-09,1.0814468286632831e-14,9.707647467336034e-18,1.5759982986602958e-12,8.857534344863845e-14,7.945228341653925e-06,1.7993318008245072e-06,3.9926421632108603e-07,7.306349556526469e-08,1.3009521981438887e-05,9.640276455906416e-05,2.131470571322788e-05,1.7730711626866905e-06,2.2113097115966896e-08,7.133268866975751e-09,3.151738869967059e-08,9.434712166213464e-05,6.3042640904636675e-09,9.767920052759012e-09,1.9445016376585553e-08,1
4.2282584131366345e-06,7.300476907256959e-11,1.476954106479498e-10,3.686631191473884e-08,5.1247741037166256e-18,0.0071634684978735,1.2267442567266682e-16,5.375676510376119e-19,1.579930069251217e-20,0.0003932183865103,2.916516999580208e-10,2.8850949689943467e-10,5.592047530197958e-09,0.0079631462784424,4.4322378953417235e-14,4.280542410349739e-11,2.4070327178249602e-08,0.9844758478761736,1.9006528298550385e-08,6.651445958338586e-10,3.658516452687554e-09,1
0.9586597301694182,3.8031850441827514e-06,7.91799090995901e-08,5.6707907134473895e-12,6.915165473975068e-18,0.0413172093145091,2.327539700733356e-21,1.8104957831772426e-23,1.7337460835340704e-22,1.911368359178434e-05,9.931183439831305e-20,1.46821359802083e-20,1.664018852563575e-19,6.13671543640311e-08,2.6708710252482582e-09,5.661952238846235e-26,3.784565333459225e-23,4.229670095468205e-10,2.179129341663213e-14,4.447326233859085e-14,7.982928055659e-13,1
3.350569999709339e-89,6.058769472205487e-87,1.0106788484587403e-46,2.910642526715591e-12,0.7273336880853962,4.4591135286945486e-79,4.075289640850049e-13,1.7721224350948678e-53,2.191866849345072e-43,1.4489992025353031e-162,5.756827781808203e-14,0.2724997341954259,0.0001633966708846,2.021062021125599e-162,2.317563754607121e-54,2.334418663604841e-16,3.1810449176541643e-06,2.7988949352947756e-117,3.795540741347865e-70,6.703021874221678e-33,2.545150540923313e-39,0
2.6774305138540663e-19,9.319403886216879e-17,4.69713792963345e-10,0.0411855911753876,1.6929819488745976e-06,1.893876682637028e-07,5.839196615720784e-09,7.846349146696144e-08,5.576990239662897e-07,0.8721820954352483,1.3611005564369556e-05,5.56603202370137e-05,0.0003458820963891,0.0034418711032243,0.0051019133928399,0.0002526366462964,0.0455145389643723,6.647990304435673e-09,5.133617808190219e-07,0.0167731874598405,0.0151299675497857,0
0.0062724694982873,0.0225104350019856,0.0262644911478492,0.0052160052311839,0.1417225090089514,0.6428062244605157,0.0170850926371374,5.9373670645707605e-06,4.039169723501431e-06,0.0749123959985607,0.0184296835685421,2.723433516692297e-05,1.4973068489830564e-05,0.029244677254732,0.0002164150940571,1.6562226714127417e-06,2.1506645365536314e-05,0.0149307084776757,7.177170513860102e-06,8.922285942279288e-06,0.0002974463555834,1
0.4679175176950826,0.0013716258445186,0.0001035047674114,1.3031315171731562e-07,3.324234286105921e-10,0.5057448052812115,8.555483643861493e-09,5.442160334532002e-09,8.018307282506963e-08,0.0061315230572654,4.7100364007084e-09,8.396165009584823e-08,3.308244752832317e-05,0.0042219345277765,5.0578621172369725e-11,1.2522537328812032e-10,3.4453092701486673e-09,0.0144700888620908,5.021814883793186e-10,2.714548719628339e-07,5.3284409692358245e-06,1
0.1098864242134063,2.4282475093484338e-08,2.996450620221573e-11,2.8000275909773792e-14,1.0769108246925841e-16,0.8897494455340922,1.0379564590426109e-13,3.3262830238223945e-12,8.246333769535623e-08,0.0003639219158244,3.9100246470255845e-20,8.895125219079587e-14,2.3660610139064722e-08,7.781711832838647e-08,8.832565222386772e-14,2.9642715265781844e-21,9.070085246085972e-18,7.9535974013012e-11,6.431516523579906e-18,1.4352851393341146e-31,1.2694168895597048e-28,0
4.867883231855257e-09,3.847393564570514e-07,0.0001813241486065,4.091635515851036e-05,1.684281166058903e-07,2.54789665029315e-07,1.9116034344060285e-14,2.2267448247999773e-19,1.22316963287068e-20,0.686827846540093,3.227802903191957e-31,3.857624317706395e-26,5.806376458183168e-25,0.2699539744402999,8.509485160442606e-16,4.0509982170858094e-21,5.688275261516107e-20,0.0429951256906813,1.866921201098279e-16,9.343721223889734e-17,1.191382643117299e-13,1
0.0333785771565865,0.0029429274772554,4.494884006417821e-05,7.81763045668667e-08,1.1531555987131155e-10,0.0211593834191021,0.1308454887838517,0.0008772538195534,4.3332627097026296e-05,0.1583492065448011,0.611184365282558,0.0267394913471536,0.0004747300366765,0.0135827806696717,1.355867788316158e-06,4.9671675009634135e-06,4.012237452235146e-06,0.000366831847747,2.388824523766141e-07,5.123701311906454e-09,2.4577365923686973e-08,1
0.0004829013509045,2.338113188658852e-08,8.969761062036154e-07,0.0001149562096401,1.7623799732318548e-07,0.9988044394088518,1.1570184444899328e-16,4.4893129803482384e-17,1.4800623578700277e-13,0.0005923942408871,2.772131671394943e-22,7.508904200609848e-17,2.445701920519597e-11,4.053012101564415e-06,2.6552703258303185e-15,1.3514561442476686e-16,3.0555780786726442e-12,1.5915471569061674e-07,2.3001392518479806e-17,6.778554470143091e-27,6.360767709085151e-20,0
0.2793116433717835,0.0434263464684367,0.0333230608676364,0.000731729164375,5.693371746013403e-09,0.1119869262665785,7.736304973281882e-08,4.4597586766331136e-08,2.706913785245445e-08,0.1322875707926167,6.190749260099643e-07,5.545937732541298e-08,7.767832834940346e-08,0.1043813034641763,9.404772368044508e-06,9.444964608982733e-08,9.914987305578527e-07,0.2912450844267857,1.9882845973126458e-08,0.0018641904856395,0.0014307271526031,1
6.465773552819843e-87,2.39535171420274e-37,2.165124225674097e-42,1.0214185450215496e-69,8.386290879222308e-63,1.0726054969410875e-68,4.336362869213981e-131,3.2354000987511897e-74,2.2619341117330214e-37,1.295567139871214e-13,1.4332568445120444e-44,3.1342311361030848e-40,1.2516422180508368e-26,4.758487705800073e-107,0.1107966533608462,0.0840837347353132,0.8051195155731373,1.757266104162858e-89,4.7081562895519256e-110,9.165782196744833e-22,9.633057358699877e-08,0
8.840123794444162e-23,7.823414554339329e-35,1.993904868008807e-19,1.3841303897413511e-09,1.6804074666260254e-08,1.5685455185037344e-06,2.234295458875328e-05,0.0006837786510016,0.0001667281922901,7.016443196605421e-18,9.600056027180443e-10,0.9266183599268686,0.0692527156350898,1.7898242869219058e-29,2.9993660788541325e-21,1.865069488977613e-05,0.0032358361730413,3.6255592026461574e-19,1.879760712061312e-19,9.591231245063665e-13,7.754152783021632e-11,0
5.489612590699467e-06,0.3836038155072363,3.6353092436765154e-05,5.3313303673278246e-11,8.207654745533697e-11,6.092303729562617e-07,4.13350859970949e-13,1.447519043731996e-09,1.9893375020502412e-10,0.4174472631346199,3.7529692335861735e-06,9.292788214822887e-12,1.7623167632578322e-12,0.0105565882843739,0.0007084714253438,0.0077230708824926,1.163229619860673e-05,0.0102009212522626,2.5597889456606942e-06,0.0001748266273546,0.1695246441032264,1
0.0689609994285076,4.607204505432538e-05,4.07683732902747e-07,1.5260220338997873e-07,2.569721799115549e-09,0.806659934480585,0.0003380778035241,3.787597029834887e-06,4.459713580275971e-06,0.0125449409062148,0.0148159277984976,6.495759326284661e-05,7.328429293966017e-05,0.0296095085038985,0.0002528215469583,2.886821589047308e-05,0.0003674216121791,0.0422418167227868,1.0672178312323417e-05,0.0061563924275718,0.0178194942775484,1
1.3819107110343655e-09,1.672578762706481e-07,1.4481067948808647e-09,2.7596115978117867e-10,0.000135994100552,0.5619466092369786,7.687183485778385e-15,1.8406010115427776e-18,1.967983407097664e-18,5.778203308838355e-07,6.428035094905605e-12,2.3178734035424452e-14,5.956408340016676e-14,0.0039551680177323,0.0256031786899333,9.463941555220104e-11,2.9989669467009616e-10,0.0030288090290222,0.0017179858540909,0.0462961125267067,0.3573153939597434,0
